  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
50-020484 O US VT SPRINGFIELD      43 19 11.01N 072 32 38.69W BLDG               1 00027 00762 U 1 A U                A 2014037 
50-020519 O US VT SPRINGFIELD      43 19 11.06N 072 31 31.93W BLDG               1 00020 00705 U 1 A U                A 2014037 
50-020693 O US VT SPRINGFIELD      43 19 11.15N 072 33 08.30W T-L TWR            1 00036 00781 U 1 A U                A 2014037 
50-020491 O US VT SPRINGFIELD      43 19 11.54N 072 33 10.68W BLDG               1 00015 00778 U 1 A U                A 2014037 
50-020488 O US VT SPRINGFIELD      43 19 11.57N 072 32 56.92W BLDG               1 00035 00803 U 1 A U                A 2014037 
50-020696 O US VT SPRINGFIELD      43 19 12.20N 072 29 27.15W T-L TWR            1 00027 01084 U 1 B U                A 2014037 
50-020520 O US VT SPRINGFIELD      43 19 12.22N 072 31 30.01W BLDG               1 00034 00722 U 1 A U                A 2014037 
50-020695 O US VT SPRINGFIELD      43 19 12.29N 072 31 32.55W T-L TWR            1 00032 00706 U 1 A U                A 2014037 
50-020489 O US VT SPRINGFIELD      43 19 12.29N 072 33 00.47W BLDG               1 00026 00784 U 1 A U                A 2014037 
50-020682 O US VT SPRINGFIELD      43 19 12.36N 072 32 49.74W T-L TWR            1 00040 00783 U 1 A U                A 2014037 
50-020678 O US VT SPRINGFIELD      43 19 12.40N 072 31 34.28W T-L TWR            1 00036 00702 U 1 A U                A 2014037 
50-020521 O US VT SPRINGFIELD      43 19 13.93N 072 31 28.53W BLDG               1 00022 00701 U 1 A U                A 2014037 
50-020683 O US VT SPRINGFIELD      43 19 14.36N 072 32 54.20W T-L TWR            1 00035 00827 U 1 A U                A 2014037 
50-020486 O US VT SPRINGFIELD      43 19 14.95N 072 33 01.10W BLDG               1 00030 00809 U 1 A U                A 2014037 
50-020490 O US VT SPRINGFIELD      43 19 15.30N 072 33 10.69W BLDG               1 00034 00797 U 1 A U                A 2014037 
50-020684 O US VT SPRINGFIELD      43 19 15.74N 072 32 57.30W T-L TWR            1 00030 00847 U 1 A U                A 2014037 
50-020692 O US VT SPRINGFIELD      43 19 15.94N 072 33 12.56W T-L TWR            1 00036 00804 U 1 A U                A 2014037 
50-020438 O US VT SPRINGFIELD      43 19 16.29N 072 29 26.61W TOWER              1 00048 01236 U 1 B U                A 2014037 
50-020685 O US VT SPRINGFIELD      43 19 16.61N 072 32 59.26W T-L TWR            1 00034 00848 U 1 A U                A 2014037 
50-020687 O US VT SPRINGFIELD      43 19 17.39N 072 33 01.75W T-L TWR            1 00041 00838 U 1 A U                A 2014037 
50-020691 O US VT SPRINGFIELD      43 19 17.62N 072 33 14.62W T-L TWR            1 00036 00803 U 1 A U                A 2014037 
50-020485 O US VT SPRINGFIELD      43 19 17.86N 072 33 00.42W BLDG               1 00033 00846 U 1 A U                A 2014037 
50-020487 O US VT SPRINGFIELD      43 19 17.89N 072 33 08.51W BLDG               1 00033 00787 U 1 A U                A 2014037 
50-020686 O US VT SPRINGFIELD      43 19 19.19N 072 33 05.01W T-L TWR            1 00040 00802 U 1 A U                A 2014037 
50-020690 O US VT SPRINGFIELD      43 19 19.22N 072 33 14.05W T-L TWR            1 00031 00792 U 1 A U                A 2014037 
50-020688 O US VT SPRINGFIELD      43 19 21.02N 072 33 09.13W T-L TWR            1 00045 00798 U 1 A U                A 2014037 
50-020483 O US VT SPRINGFIELD      43 19 21.21N 072 32 55.95W BLDG               1 00035 00877 U 1 A U                A 2014037 
50-020697 O US VT SPRINGFIELD      43 19 21.26N 072 33 18.49W T-L TWR            1 00031 00803 U 1 B U                A 2014037 
50-020681 O US VT SPRINGFIELD      43 19 22.68N 072 32 55.31W T-L TWR            1 00028 00875 U 1 A U                A 2014037 
50-020689 O US VT SPRINGFIELD      43 19 22.95N 072 33 13.49W T-L TWR            1 00040 00793 U 1 A U                A 2014037 
50-020699 O US VT SPRINGFIELD      43 19 23.03N 072 33 21.18W T-L TWR            1 00039 00815 U 1 B U                A 2014037 
50-020701 O US VT SPRINGFIELD      43 19 24.88N 072 33 17.70W T-L TWR            1 00034 00788 U 1 B U                A 2014037 
50-020680 O US VT SPRINGFIELD      43 19 25.45N 072 32 55.58W T-L TWR            1 00038 00884 U 1 A U                A 2014037 
50-020700 O US VT SPRINGFIELD      43 19 26.73N 072 33 21.84W T-L TWR            1 00041 00800 U 1 B U                A 2014037 
50-020482 O US VT SPRINGFIELD      43 19 26.83N 072 33 00.14W BLDG               1 00027 00871 U 1 A U                A 2014037 
50-020679 O US VT SPRINGFIELD      43 19 27.86N 072 32 57.37W T-L TWR            1 00033 00876 U 1 A U                A 2014037 
50-020703 O US VT SPRINGFIELD      43 19 28.16N 072 33 25.06W T-L TWR            1 00040 00832 U 1 B U                A 2014037 
50-020481 O US VT SPRINGFIELD      43 19 29.92N 072 33 01.63W BLDG               1 00030 00868 U 1 A U                A 2014037 
50-020702 O US VT SPRINGFIELD      43 19 29.94N 072 33 29.02W T-L TWR            1 00044 00792 U 1 B U                A 2014037 
50-020698 O US VT SPRINGFIELD      43 19 31.40N 072 33 32.29W T-L TWR            1 00045 00780 U 1 B U                A 2014037 
50-020705 O US VT SPRINGFIELD      43 19 33.14N 072 33 36.19W T-L TWR            1 00038 00802 U 1 B U                A 2014037 
50-020704 O US VT SPRINGFIELD      43 19 34.20N 072 33 38.54W T-L TWR            1 00033 00822 U 1 B U                A 2014037 
50-020672 O US VT SPRINGFIELD      43 19 35.36N 072 33 41.16W T-L TWR            1 00034 00830 U 1 B U                A 2014037 
50-020639 O US VT SPRINGFIELD      43 19 36.22N 072 31 54.30W T-L TWR            1 00031 00610 U 1 A U                A 2014037 
50-020640 O US VT SPRINGFIELD      43 19 40.26N 072 32 02.48W T-L TWR            1 00040 00624 U 1 A U                A 2014037 
50-020535 O US VT SPRINGFIELD      43 19 42.77N 072 33 07.39W BLDG               1 00028 00883 U 1 B U                A 2014037 
50-020533 O US VT SPRINGFIELD      43 19 43.71N 072 33 37.35W BLDG               1 00039 00853 U 1 B U                A 2014037 
50-020534 O US VT SPRINGFIELD      43 19 43.88N 072 33 12.16W BLDG               1 00016 00868 U 1 B U                A 2014037 
50-020463 O US VT SPRINGFIELD      43 19 47.05N 072 33 15.10W BLDG               1 00028 00848 U 1 B U                A 2014037 
50-020439 O US VT SPRINGFIELD      43 19 47.06N 072 29 04.93W TOWER              1 00074 01408 U 1 B U                A 2014037 
50-020457 O US VT SPRINGFIELD      43 19 48.33N 072 33 36.30W BLDG               1 00034 00850 U 1 B U                A 2014037 
50-020464 O US VT SPRINGFIELD      43 19 48.73N 072 33 10.86W BLDG               1 00022 00802 U 1 B U                A 2014037 
50-020459 O US VT SPRINGFIELD      43 19 49.62N 072 33 23.09W BLDG               1 00032 00862 U 1 B U                A 2014037 
50-020460 O US VT SPRINGFIELD      43 19 49.72N 072 33 19.25W BLDG               1 00030 00831 U 1 B U                A 2014037 
50-020673 O US VT SPRINGFIELD      43 19 50.66N 072 33 33.52W T-L TWR            1 00030 00830 U 1 B U                A 2014037 
50-020656 O US VT SPRINGFIELD      43 19 50.96N 072 30 17.52W T-L TWR            1 00043 00741 U 1 B U                A 2014037 
50-020468 O US VT SPRINGFIELD      43 19 51.10N 072 33 05.79W BLDG               1 00026 00736 U 1 B U                A 2014037 
50-020675 O US VT SPRINGFIELD      43 19 51.73N 072 33 20.94W T-L TWR            1 00031 00817 U 1 B U                A 2014037 
50-020676 O US VT SPRINGFIELD      43 19 51.75N 072 33 15.25W T-L TWR            1 00035 00790 U 1 B U                A 2014037 
50-020677 O US VT SPRINGFIELD      43 19 52.27N 072 33 17.38W T-L TWR            1 00030 00794 U 1 B U                A 2014037 
50-020536 O US VT SPRINGFIELD      43 19 52.77N 072 33 11.27W POLE               1 00021 00747 U 1 B U                A 2014037 
50-020465 O US VT SPRINGFIELD      43 19 52.82N 072 33 15.18W BLDG               1 00029 00773 U 1 B U                A 2014037 
50-020674 O US VT SPRINGFIELD      43 19 52.93N 072 33 32.91W T-L TWR            1 00036 00810 U 1 B U                A 2014037 
50-020467 O US VT SPRINGFIELD      43 19 52.96N 072 33 07.86W BLDG               1 00024 00727 U 1 B U                A 2014037 
50-020462 O US VT SPRINGFIELD      43 19 53.04N 072 33 18.30W BLDG               1 00042 00795 U 1 B U                A 2014037 
50-020461 O US VT SPRINGFIELD      43 19 53.06N 072 33 22.53W BLDG               1 00020 00793 U 1 B U                A 2014037 
50-020657 O US VT SPRINGFIELD      43 19 53.15N 072 30 14.43W T-L TWR            1 00047 00774 U 1 B U                A 2014037 
50-020466 O US VT SPRINGFIELD      43 19 53.56N 072 33 11.17W BLDG               1 00028 00743 U 1 B U                A 2014037 
50-020458 O US VT SPRINGFIELD      43 19 54.62N 072 33 29.97W BLDG               1 00020 00789 U 1 B U                A 2014037 
50-020658 O US VT SPRINGFIELD      43 19 55.94N 072 30 10.50W T-L TWR            1 00054 00823 U 1 B U                A 2014037 
50-020417 O US VT SPRINGFIELD      43 19 58.44N 072 33 33.11W BLDG               1 00025 00757 U 1 B U                A 2014037 
50-020659 O US VT SPRINGFIELD      43 19 58.70N 072 30 06.61W T-L TWR            1 00044 00823 U 1 B U                A 2014037 
50-020416 O US VT SPRINGFIELD      43 19 59.00N 072 33 36.28W BLDG               1 00031 00748 U 1 B U                A 2014037 
50-020660 O US VT SPRINGFIELD      43 20 01.66N 072 30 02.44W T-L TWR            1 00048 00843 U 1 B U                A 2014037 
50-020661 O US VT SPRINGFIELD      43 20 04.50N 072 29 58.45W T-L TWR            1 00041 00856 U 1 B U                A 2014037 
50-020662 O US VT SPRINGFIELD      43 20 07.17N 072 29 54.68W T-L TWR            1 00033 00865 U 1 B U                A 2014037 
50-020663 O US VT SPRINGFIELD      43 20 09.05N 072 29 52.02W T-L TWR            1 00031 00878 U 1 B U                A 2014037 
50-020650 O US VT SPRINGFIELD      43 20 11.13N 072 32 00.24W T-L TWR            1 00035 00631 U 1 A U                A 2014037 
50-020664 O US VT SPRINGFIELD      43 20 11.68N 072 29 48.33W T-L TWR            1 00047 00884 U 1 B U                A 2014037 
50-020651 O US VT SPRINGFIELD      43 20 13.36N 072 31 57.19W T-L TWR            1 00039 00631 U 1 A U                A 2014037 
50-050079 U US VT SPRINGFIELD      43 20 13.48N 072 29 53.52W TOWER              1 00040 00886 R 4 D P 2019ANE03871OE A 2020086 
50-020638 O US VT SPRINGFIELD      43 20 13.64N 072 31 37.31W T-L TWR            1 00046 00621 U 1 A U                A 2014037 
50-020665 O US VT SPRINGFIELD      43 20 14.10N 072 29 44.92W T-L TWR            1 00049 00879 U 1 B U                A 2014037 
