  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
CA-000128 O CA    LAFLECHE&SASK    49 44 30.00N 106 34 02.00W TOWER              1 00200 02710 U 9 I M                A 1974115 
CA-000129 O CA    IGNACE&ONT       49 28 00.00N 091 50 00.00W TOWER              1 00392 02027 U 9 I M                A 1974115 
CA-000130 O CA    IGNACE&ONT       49 24 15.00N 091 37 00.00W TOWER              1 00253 01911 U 9 I M                A 1974115 
CA-000131 O CA    MARTIN&ONT       49 16 30.00N 091 12 30.00W TOWER              1 00362 02037 U 9 I M                A 1974115 
CA-000133 O CA    KEEGO&ONT        48 36 30.00N 090 35 30.00W TOWER              1 00200 01830 U 9 I M                A 1974115 
CA-000134 O CA    UPSALA&ONT       49 03 30.00N 090 30 30.00W TOWER              1 00203 01889 U 9 I M                A 1974115 
CA-000135 O CA    ATIKOKAN  ONT    48 52 00.00N 091 38 00.00W TOWER              1 00200 01515 L 9 I M                C 1992300 
CA-000136 O CA    ANOLD  ONT       48 56 30.00N 089 55 30.00W TOWER              1 00312 02102 L 9 I M                C 1974115 
CA-000137 O CA    ATIKOKAN  ONT    48 44 56.00N 091 37 46.00W TOWER              1 00350 01795 L 9 I M                A 1986314 
CA-000138 O CA    KAWENE&ONT       48 44 00.00N 091 19 30.00W TOWER              1 00200 01710 U 9 I M                A 1974115 
CA-000139 O CA    HAWK LAKE&ONT    49 47 45.00N 094 02 46.00W TOWER              1 00290 01698 U 9 I M                A 1974115 
CA-000140 O CA    KENORA&ONT       49 45 30.00N 094 26 46.00W TOWER              1 00202 01400 U 9 I M                A 1974115 
CA-000141 O CA    KENORA&ONT       49 46 45.00N 094 29 01.00W TOWER              1 00310 01529 U 9 I M                A 1974115 
CA-000142 O CA    PINE&ONT         49 50 00.00N 093 48 31.00W TOWER              1 00307 01792 U 9 I M                A 1974115 
CA-000143 O CA    LOWTHER&ONT      49 43 30.00N 094 54 31.00W TOWER              1 00227 01544 U 9 I M                A 1974115 
CA-000144 O CA    WHITEMOUTH&MAN   49 57 00.00N 095 59 01.00W TOWER              1 00315 01215 L 9 I M                C 1992300 
CA-000145 O CA    RENNIE&MAN       49 50 45.00N 095 32 31.00W TOWER              1 00272 01377 U 9 I M                A 1974115 
CA-000146 O CA    MINAKI&ONT       49 58 30.00N 094 41 01.00W TOWER              1 00300 01370 U 9 I M                A 1974115 
CA-000147 O CA    VERMILION BAY&O  49 50 30.00N 093 26 16.00W TOWER              1 00240 01678 U 9 I M                A 1974115 
CA-000148 O CA    EAGLE RIVER&ONT  49 45 15.00N 093 04 31.00W TOWER              1 00327 01667 U 9 I M                A 1974115 
CA-000149 O CA    DINORWIC&ONT     49 38 30.00N 092 26 01.00W TOWER              1 00327 01727 U 9 I M                A 1974115 
CA-000150 O CA    TACHE&ONT        49 31 30.00N 092 09 15.00W TOWER              1 00303 01703 U 9 I M                A 1974115 
CA-000151 O CA    COLGATE&SASK     49 26 15.00N 103 47 32.00W TOWER              1 00581 02506 U 9 I M                A 1974115 
CA-000153 O CA    OXBOW&SASK       49 14 30.00N 102 11 17.00W TOWER              1 00340 02250 U 9 I M                A 1974115 
CA-000155 O CA    ELKHORN&MAN      49 46 45.00N 101 08 32.00W TOWER              1 00240 01895 U 9 I M                A 1974115 
CA-000156 O CA    CROMER&MAN       49 45 30.00N 101 14 02.00W TOWER              1 00200 01850 U 9 I M                A 1974115 
CA-000157 O CA    VIRDEN&MAN       49 51 30.00N 100 57 32.00W TOWER              1 00220 01710 U 9 I M                A 1974115 
CA-000158 O CA    OAK LAKE&MAN     49 46 30.00N 100 30 47.00W TOWER              1 00215 01632 U 9 I M                A 1974115 
CA-000159 O CA    MELITA&MAN       49 17 00.00N 100 59 32.00W TOWER              1 00221 01696 U 9 I M                A 1974115 
CA-000160 O CA    KEMNAY&MAN       49 50 15.00N 100 03 02.00W TOWER              1 00200 01500 U 9 I M                A 1974115 
CA-000161 O CA    BRANDON&MAN      49 49 42.00N 099 59 11.00W TOWER              1 00606 01909 U 9 I M                A 1974115 
CA-000162 O CA    BOISSEWAIN       49 13 29.00N 100 03 11.00W TOWER              1 00372 02057 L 9 I M                C 1999179 
CA-000163 O CA    WEYBURN&SASK     49 38 15.00N 103 50 32.00W TOWER              1 00970 02885 U 9 I M                A 1974115 
CA-000164 O CA    WEYBURN  CN      49 27 57.00N 103 50 35.00W TOWER              4 00205 02155 U 9 I M                C 2007028 
CA-000165 O CA    BROCKVILLE&QUE   44 35 45.00N 075 43 29.00W TOWER              1 00200 00600 U 9 I M                A 1974115 
CA-000166 O CA    STOUGHTON&SASK   49 41 00.00N 103 01 32.00W TOWER              1 00280 02332 U 9 I M                A 1974115 
CA-000167 O CA    BENSON&SASK      49 24 45.00N 103 08 02.00W TOWER              1 00200 02170 U 9 I M                A 1974115 
CA-000168 O CA    MIDALE&SASK      49 23 00.00N 103 20 02.00W TOWER              1 00240 02162 U 9 I M                A 1974115 
CA-000169 O CA    KENOSEE LAKE     49 49 43.00N 102 16 32.00W TOWER              1 00370 02906 L 9 I M                C 1990317 
CA-000170 O CA    SMITHS FALLS ON  44 50 31.00N 075 58 43.00W TOWER              1 00280 00655 L 9 I N                A 1989100 
CA-000172 O CA    CAMP FORTUNE ON  45 30 17.00N 075 50 52.00W TOWER              1 00305 01455 L 9 I N                A 1989100 
CA-000173 O CA    MONTREAL  QUE    45 30 50.00N 073 58 25.00W TOWER              1 00355 00455 L 9 I N                A 1989100 
CA-000176 O CA    ST. NAZAIRE      45 46 08.00N 072 36 24.00W TOWER              1 00250 00600 L 9 I M                C 1995086 
CA-000177 O CA    MARIEVILLE&QUE   45 26 00.00N 073 10 58.00W TOWER              1 00532 00642 U 9 I M                A 1974115 
CA-000179 O CA    DRUMMONDVILLE&O  45 51 50.00N 072 28 28.00W TOWER              1 00300 00625 U 9 I M                A 1974115 
CA-000181 O CA    OTTAWA&ONT       45 12 30.00N 075 43 59.00W TOWER              1 00300 00625 U 9 I M                A 1974115 
CA-000183 O CA    HULL&ONT         45 23 00.00N 075 48 29.00W TOWER              1 00240 00440 U 9 I M                A 1974115 
CA-000184 O CA    OTTAWA&ONT       45 21 30.00N 075 43 59.00W TOWER              1 00120 00434 U 9 I U                A 1974115 
CA-000185 O CA    CORNWALL&QUE     45 02 30.00N 074 45 44.00W TOWER              1 00205 00408 U 9 I M                A 1974115 
CA-000186 O CA    METCALFE  ONT    45 14 30.00N 075 27 39.00W TOWER              1 00322 00647 L 9 I N                A 1988228 
CA-000187 O CA    BUNKER HILL ONT  45 02 47.00N 075 02 33.00W TOWER              1 00302 00612 U 9 I U                A 1978242 
CA-000188 O CA    MONTREAL         45 23 34.00N 073 41 54.00W TOWER              4 00287 00410 L 9 I N                C 1989205 
CA-000189 O CA    ORMSTOWN  QUE    45 09 06.00N 074 01 40.00W TOWER              1 00243 00393 L 9 I N                A 1989100 
CA-000190 O CA    ALEXANDRIA  QUE  45 16 36.00N 074 42 15.00W TOWER              1 00262 00592 L 9 I M                C 1978273 
CA-000191 O CA    SHERBROOKE&QUE   45 25 00.00N 071 51 58.00W TOWER              1 00200 01040 U 9 I M                A 1974115 
CA-000192 O CA    SHERBROOKE  QUE  45 22 30.00N 071 54 53.00W TOWER              1 00293 01463 L 9 I N                A 1989093 
CA-000193 O CA    SHERBROOKE  CN   45 18 16.00N 071 51 57.00W TOWER              1 00326 01076 U 9 I M                C 2005156 
CA-000196 O CA    EDMUNDSTON  NB   47 23 25.00N 068 18 57.00W TOWER              1 00550 01750 S 9 I N                C 1989289 
CA-000197 O CA    QUEBEC&QUE       46 47 15.00N 071 15 58.00W TOWER              1 00442 00707 U 9 I M                A 1974115 
CA-000198 O CA    ST ROMUALD&QUE   46 43 30.00N 071 12 13.00W TOWER              1 00250 00437 U 9 I M                A 1974115 
CA-000199 O CA    CHARLESBOURG     46 51 40.00N 071 18 46.00W TOWER              1 00300 00625 L 9 I N                A 1988228 
CA-000201 O CA    CHARNEY&QUE      46 43 30.00N 071 16 28.00W TOWER              1 00205 00390 U 9 I M                A 1974115 
CA-000202 O CA    FREDERICTON&NB   45 56 00.00N 066 39 28.00W TOWER              1 00293 00668 U 9 I M                A 1974115 
CA-000204 O CA    BON ACCORD&NB    46 38 57.00N 067 35 33.00W TOWER              1 00546 02046 U 9 I M                A 1974115 
CA-000205 O CA    UPSALQUITCH  NB  47 27 19.00N 066 25 05.00W TOWER              1 00775 02835 L 9 I N                A 1988228 
CA-000206 O CA    KEDGWICK  NB     47 39 34.00N 067 19 07.00W TOWER              1 00270 01570 L 9 I N                A 1988179 
CA-000207 O CA    CAMPBELLTON  NB  48 00 54.00N 066 35 07.00W TOWER              1 00213 00363 L 9 I N                A 1988235 
CA-000211 O CA    BROWNS FLATS&NB  45 28 30.00N 066 14 13.00W TOWER              1 00126 01586 U 9 I U                A 1974115 
CA-000212 O CA    PLEASANT RIDGE   45 23 21.00N 066 59 06.00W TOWER              1 00340 01185 L 9 I N                A 1988327 
CA-000214 O CA    OWEN SOUND  CN   44 32 40.00N 080 54 08.00W TOWER              1 00325 01225 U 9 I M                C 2001295 
CA-000216 O CA    ST AGATHE&MAN    49 36 30.00N 097 10 01.00W TOWER              1 00325 01110 U 9 I M                A 1974115 
CA-000217 O CA    WINNIPEG  MAN    49 46 00.00N 097 08 01.00W TOWER              1 00400 01166 U 9 I M                C 1992300 
CA-000219 O CA    WINNIPEG&MAN     49 46 30.00N 097 13 01.00W TOWER              1 00310 01075 U 9 I M                A 1974115 
CA-000220 O CA    ST BONIFACE&MAN  49 50 30.00N 097 02 31.00W TOWER              1 00492 01260 U 9 I M                A 1974115 
CA-000221 O CA    WINNIPEG&MAN     49 52 00.00N 097 27 01.00W TOWER              1 00218 01005 U 9 I M                A 1974115 
CA-000222 O CA    BRANDON&MAN      49 40 00.00N 099 57 32.00W TOWER              1 00203 01743 U 9 I M                A 1974115 
CA-000223 O CA    SHILO CAMP&MAN   49 47 30.00N 099 37 01.00W TOWER              1 00240 01480 U 9 I M                A 1974115 
CA-000224 O CA    EDWIN&MAN        49 48 30.00N 098 29 01.00W TOWER              1 00200 01074 U 9 I M                A 1974115 
CA-000225 O CA    HAYWOOD&MAN      49 40 00.00N 098 11 01.00W TOWER              1 00340 01297 U 9 I M                A 1974115 
CA-000226 O CA    ELIE&MAN         49 51 00.00N 097 45 01.00W TOWER              1 00349 01132 U 9 I M                A 1974115 
CA-000227 O CA    WINNIPEG&MAN     49 46 30.00N 097 31 01.00W TOWER              1 01064 01849 U 9 I M                A 1974115 
CA-000228 O CA    BRUNKILD&MAN     49 36 00.00N 097 32 31.00W TOWER              1 00290 01074 U 9 I M                A 1974115 
CA-000230 O CA    CARMAN&MAN       49 31 00.00N 097 58 31.00W TOWER              1 00570 01430 U 9 I M                A 1974115 
CA-000232 O CA    ROSENFELD        49 10 30.00N 097 28 31.00W TOWER              1 00213 01000 U 9 I M                A 1974115 
CA-000233 O CA    MORRIS&MAN       49 21 30.00N 097 17 01.00W TOWER              1 00455 01238 U 9 I M                A 1974115 
CA-000234 O CA    LEWIS  MAN       49 53 00.00N 096 07 31.00W TOWER              1 00282 01262 U 9 I M                C 1992300 
CA-000235 O CA    ANOLD&MAN        49 52 30.00N 096 33 46.00W TOWER              1 00203 01078 U 9 I M                A 1974115 
CA-000236 O CA    STEINBACK&MAN    49 31 30.00N 096 40 01.00W TOWER              1 00550 01430 U 9 I M                A 1974115 
CA-000237 O CA    GERMANIA&ONT     44 58 30.00N 079 10 59.00W TOWER              1 00367 01417 U 9 I M                A 1974115 
CA-000238 O CA    GRAVENHURST&ONT  44 54 30.00N 079 22 59.00W TOWER              1 00260 01110 U 9 I M                A 1974115 
CA-000239 O CA    GRAVENHURST&ONT  44 50 30.00N 079 19 29.00W TOWER              1 00253 01083 U 9 I M                A 1974115 
CA-000240 O CA    ATHERLEY  ONT    44 36 00.00N 079 20 29.00W TOWER              1 00205 00945 L 9 I M                C 1974115 
CA-000242 O CA    PERTH  CN        44 56 00.00N 076 08 59.00W TOWER              2 00325 00795 L 9 I M                C 2001134 
CA-000243 O CA    SMITH FALLS&ONT  44 50 00.00N 076 06 29.00W TOWER              1 00302 00777 U 9 I M                A 1974115 
CA-000244 O CA    BEAVERTON&ONT    44 29 30.00N 079 06 59.00W TOWER              1 00322 01122 U 9 I M                A 1974115 
CA-000245 O CA    LINDSAY  ONT     44 16 41.00N 078 41 56.00W TOWER              1 00250 01100 L 9 I N                C 2003265 
CA-000246 O CA    PETERBOROUGH     44 19 45.00N 078 18 02.00W TOWER              1 00800 01600 L 9 I N                A 1988214 
CA-000247 O CA    PETERBOROUGH     44 17 22.00N 078 16 29.00W TOWER              1 00260 00960 L 9 I N                C 2001247 
CA-000248 O CA    BALTIMORE  CN    44 04 14.00N 078 08 36.00W TOWER              1 00500 01629 L 9 I P                C 2010364 
CA-000249 O CA    COLD SPRINGS&ON  44 03 00.00N 077 59 59.00W TOWER              1 00450 01028 U 9 I M                A 1974115 
CA-000251 O CA    KINGSTON         44 10 51.00N 076 27 48.00W TOWER              1 00185 00485 L 9 I N                C 1991154 
CA-000253 O CA    PORT LORING  CN  45 56 25.10N 079 58 12.80W TOWER              1 00292 01158 L 9 I P                C 2019277 
CA-000254 O CA    TROUT CREEK&ONT  45 57 30.00N 079 22 59.00W TOWER              1 00302 01567 U 9 I M                A 1974115 
CA-000255 O CA    PEVENSEY  ONT    45 39 30.00N 079 12 39.00W TOWER              1 00277 01807 L 9 I N                A 1988221 
CA-000256 O CA    EMSDALE  ONT     45 32 10.00N 079 17 24.00W TOWER              1 00302 01642 L 9 I N                C 1989324 
CA-000257 O CA    HUNTSVILLE       45 24 38.00N 079 15 21.00W TOWER              1 00551 01850 L 9 I M                C 1995289 
CA-000259 O CA    MILLAR HILL ONT  45 22 42.00N 078 59 29.00W TOWER              1 00270 01831 L 9 I N                A 1988214 
CA-000260 O CA    EAGLE LAKE&ONT   45 07 00.00N 078 29 59.00W TOWER              1 00347 01856 U 9 I M                A 1974115 
CA-000262 O CA    CALABOGIE  ONT   45 08 55.00N 076 30 15.00W TOWER              1 00240 01240 L 9 I N                A 1988228 
CA-000266 O CA    TORONTO&ONT      43 39 00.00N 079 22 59.00W BLDG               1 00856 01134 U 9 I M                A 1974115 
CA-000267 O CA    TORONTO&ONT      43 34 30.00N 079 48 59.00W TOWER              1 00647 01326 U 9 I M                A 1974115 
CA-000270 O CA    WINGHAM  CN      43 50 35.00N 081 20 53.00W TOWER              1 00227 01277 U 9 I U                C 2004158 
