  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
05-006267 U US AR JONESBORO        35 51 11.00N 090 40 17.00W TOWER              1 00104 00424 U     U                A 1976170 
05-020758 O US AR MARSHALL         35 51 11.21N 092 39 45.39W POLE               1 00032 01786 U 1 B U                A 2013172 
05-000628 O US AR BRENTWOOD        35 51 12.00N 094 01 34.00W TOWER              1 00849 03050 S 5 E M 1980ASW00110OE C 2014152 
05-020798 O US AR MARSHALL         35 51 12.37N 092 41 16.93W FENCE              1 00010 01497 U 1 B U                A 2013172 
05-020797 O US AR MARSHALL         35 51 12.53N 092 41 11.57W FENCE              1 00007 01533 U 1 B U                A 2013172 
05-020793 O US AR MARSHALL         35 51 12.65N 092 41 07.80W FENCE              1 00002 01536 U 1 B U                A 2013172 
05-020753 O US AR MARSHALL         35 51 13.86N 092 39 41.27W POLE               1 00039 01723 U 1 B U                A 2013172 
05-020780 O US AR MARSHALL         35 51 14.58N 092 40 58.08W FENCE              1 00005 01580 U 1 B U                A 2013172 
05-020381 O US AR MARSHALL         35 51 14.62N 092 42 19.19W POLE               1 00028 01433 U 1 A U                A 2013172 
05-020827 O US AR MARSHALL         35 51 15.18N 092 42 19.49W BLDG               1 00014 01419 U 1 A U                A 2013172 
05-020375 O US AR MARSHALL         35 51 15.23N 092 42 12.84W POLE               1 00025 01463 U 1 A U                A 2013172 
05-020372 O US AR MARSHALL         35 51 15.24N 092 42 09.78W POLE               1 00026 01472 U 1 A U                A 2013172 
05-020382 O US AR MARSHALL         35 51 15.36N 092 42 22.56W POLE               1 00030 01421 U 1 A U                A 2013172 
05-020829 O US AR MARSHALL         35 51 16.26N 092 42 22.89W BLDG               1 00023 01416 U 1 A U                A 2013172 
05-021011 O US AR MARSHALL         35 51 16.55N 092 39 22.78W BLDG               1 00001 01749 U 1 B U                A 2013172 
05-020819 O US AR MARSHALL         35 51 16.82N 092 42 09.73W BLDG               1 00017 01469 U 1 A U                A 2013172 
05-020749 O US AR MARSHALL         35 51 16.90N 092 39 06.52W POLE               1 00036 01557 U 1 B U                A 2013172 
05-020376 O US AR MARSHALL         35 51 16.95N 092 42 15.91W POLE               1 00029 01457 U 1 A U                A 2013172 
05-000027 O US AR JONESBORO        35 51 17.00N 090 43 45.00W TOWER              1 00236 00534 D 4 D M 1998ASW02135OE C 2014138 
05-020822 O US AR MARSHALL         35 51 17.01N 092 42 12.37W BLDG               1 00017 01462 U 1 A U                A 2013172 
05-020794 O US AR MARSHALL         35 51 17.02N 092 41 17.94W FENCE              1 00008 01495 U 1 B U                A 2013172 
05-020821 O US AR MARSHALL         35 51 17.30N 092 42 11.29W BLDG               1 00015 01461 U 1 A U                A 2013172 
05-020818 O US AR MARSHALL         35 51 17.46N 092 42 10.29W BLDG               1 00009 01458 U 1 A U                A 2013172 
05-020379 O US AR MARSHALL         35 51 17.49N 092 42 21.54W POLE               1 00026 01425 U 1 A U                A 2013172 
05-020747 O US AR MARSHALL         35 51 17.58N 092 39 37.05W POLE               1 00031 01696 U 1 B U                A 2013172 
05-020828 O US AR MARSHALL         35 51 17.69N 092 42 22.36W BLDG               1 00016 01412 U 1 A U                A 2013172 
05-020820 O US AR MARSHALL         35 51 17.91N 092 42 11.29W BLDG               1 00010 01455 U 1 A U                A 2013172 
05-020826 O US AR MARSHALL         35 51 17.99N 092 42 21.63W BLDG               1 00023 01422 U 1 A U                A 2013172 
05-020744 O US AR MARSHALL         35 51 18.19N 092 39 21.90W POLE               1 00020 01764 U 1 B U                A 2013172 
05-020790 O US AR MARSHALL         35 51 18.20N 092 41 17.03W FENCE              1 00006 01496 U 1 B U                A 2013172 
05-020378 O US AR MARSHALL         35 51 18.92N 092 42 19.97W POLE               1 00035 01441 U 1 A U                A 2013172 
05-020776 O US AR MARSHALL         35 51 18.98N 092 41 04.31W FENCE              1 00010 01595 U 1 B U                A 2013172 
05-020371 O US AR MARSHALL         35 51 19.82N 092 42 05.32W POLE               1 00035 01492 U 1 A U                A 2013172 
05-006268 U US AR MANILA           35 51 20.00N 090 08 30.00W TOWER              1 00148 00388 U     U                A 1976170 
05-020817 O US AR MARSHALL         35 51 20.28N 092 42 04.04W BLDG               1 00013 01473 U 1 A U                A 2013172 
05-020773 O US AR MARSHALL         35 51 20.42N 092 41 02.60W FENCE              1 00008 01626 U 1 B U                A 2013172 
05-020783 O US AR MARSHALL         35 51 20.52N 092 41 14.37W FENCE              1 00006 01503 U 1 B U                A 2013172 
05-020380 O US AR MARSHALL         35 51 20.88N 092 42 24.95W POLE               1 00031 01417 U 1 A U                A 2013172 
05-001080 O US AR DELL             35 51 21.00N 089 59 54.00W TOWER              1 00320 00556 M 5 D N 1992ASW00370OE C 2014138 
05-020802 O US AR MARSHALL         35 51 21.11N 092 39 19.98W POLE               1 00056 01762 U 1 B U                A 2013172 
05-020742 O US AR MARSHALL         35 51 21.56N 092 39 37.52W POLE               1 00053 01701 U 1 B U                A 2013172 
05-020787 O US AR MARSHALL         35 51 21.83N 092 41 23.37W FENCE              1 00001 01481 U 1 B U                A 2013172 
05-020767 O US AR MARSHALL         35 51 21.96N 092 40 56.47W FENCE              1 00006 01684 U 1 B U                A 2013172 
05-020741 O US AR MARSHALL         35 51 22.05N 092 39 06.67W POLE               1 00025 01547 U 1 B U                A 2013172 
05-020769 O US AR MARSHALL         35 51 22.56N 092 40 59.75W FENCE              1 00006 01674 U 1 B U                A 2013172 
05-020370 O US AR MARSHALL         35 51 22.70N 092 41 59.55W POLE               1 00029 01500 U 1 A U                A 2013172 
05-020740 O US AR MARSHALL         35 51 22.79N 092 39 09.00W POLE               1 00035 01574 U 1 B U                A 2013172 
05-020788 O US AR MARSHALL         35 51 23.95N 092 41 27.41W FENCE              1 00006 01498 U 1 B U                A 2013172 
05-020738 O US AR MARSHALL         35 51 24.00N 092 39 06.76W POLE               1 00042 01553 U 1 B U                A 2013172 
05-020824 O US AR MARSHALL         35 51 24.20N 092 42 22.65W BLDG               1 00020 01427 U 1 A U                A 2013172 
05-020373 O US AR MARSHALL         35 51 24.25N 092 42 21.74W POLE               1 00026 01436 U 1 A U                A 2013172 
05-020796 O US AR MARSHALL         35 51 24.32N 092 41 34.39W FENCE              1 00003 01514 U 1 B U                A 2013172 
05-020816 O US AR MARSHALL         35 51 24.46N 092 41 58.49W BLDG               1 00022 01488 U 1 A U                A 2013172 
05-020377 O US AR MARSHALL         35 51 25.02N 092 42 25.84W POLE               1 00031 01418 U 1 A U                A 2013172 
05-020825 O US AR MARSHALL         35 51 25.08N 092 42 25.00W BLDG               1 00015 01407 U 1 A U                A 2013172 
05-020823 O US AR MARSHALL         35 51 25.20N 092 42 22.82W BLDG               1 00010 01417 U 1 A U                A 2013172 
05-020736 O US AR MARSHALL         35 51 25.30N 092 39 37.23W POLE               1 00026 01729 U 1 B U                A 2013172 
05-020815 O US AR MARSHALL         35 51 25.36N 092 41 58.61W BLDG               1 00019 01477 U 1 A U                A 2013172 
05-020814 O US AR MARSHALL         35 51 25.67N 092 41 57.18W BLDG               1 00012 01474 U 1 A U                A 2013172 
05-020813 O US AR MARSHALL         35 51 25.77N 092 41 56.30W BLDG               1 00007 01474 U 1 A U                A 2013172 
05-020779 O US AR MARSHALL         35 51 26.99N 092 41 23.35W FENCE              1 00003 01514 U 1 B U                A 2013172 
05-020772 O US AR MARSHALL         35 51 27.02N 092 41 15.43W FENCE              1 00004 01517 U 1 B U                A 2013172 
05-021009 O US AR MARSHALL         35 51 27.32N 092 39 13.57W BLDG               1 00027 01555 U 1 B U                A 2013172 
05-001327 O US AR JONESBORO        35 51 28.00N 090 40 34.00W TOWER              1 00170 00555 N 2 C N 2002ASW00415OE C 2002181 
05-006269 U US AR JONESBORO        35 51 28.00N 090 39 10.00W TOWER              1 00116 00325 U     U                A 1976170 
05-001353 O US AR MANILA           35 51 28.00N 090 12 42.00W TOWER              1 00320 00552 D 2 C N 1996ASW00861OE C 2014138 
05-020763 O US AR MARSHALL         35 51 28.38N 092 41 03.67W FENCE              1 00005 01664 U 1 B U                A 2013172 
05-020764 O US AR MARSHALL         35 51 28.39N 092 41 04.21W FENCE              1 00002 01655 U 1 B U                A 2013172 
05-021008 O US AR MARSHALL         35 51 28.84N 092 39 19.93W BLDG               1 00042 01584 U 1 B U                A 2013172 
05-020774 O US AR MARSHALL         35 51 30.01N 092 41 23.21W FENCE              1 00005 01514 U 1 B U                A 2013172 
05-020732 O US AR MARSHALL         35 51 30.11N 092 39 34.53W POLE               1 00034 01616 U 1 B U                A 2013172 
05-082609 U US AR JONESBORO        35 51 30.35N 090 39 22.42W BLDG               1 00096 00438 R 4 D N 2016ASW10103OE A 2018229 
05-021007 O US AR MARSHALL         35 51 30.61N 092 39 00.00W BLDG               1 00015 01477 U 1 B U                A 2013172 
05-072531 O US AR JONESBORO        35 51 31.50N 090 40 29.18W TOWER              1 00200 00594 D 2 C N 2017ASW00240OE C 2017279 
05-020730 O US AR MARSHALL         35 51 31.68N 092 39 10.52W POLE               1 00045 01524 U 1 B U                A 2013172 
05-020766 O US AR MARSHALL         35 51 31.98N 092 41 15.16W FENCE              1 00008 01525 U 1 B U                A 2013172 
05-026318 O US AR WINSLOW          35 51 32.19N 094 09 07.83W TOWER              1 00199 02315 N 5 E N 2011ASW03821OE A 2013344 
05-020770 O US AR MARSHALL         35 51 32.35N 092 41 23.10W FENCE              1 00007 01505 U 1 B U                A 2013172 
05-020755 O US AR MARSHALL         35 51 32.57N 092 40 58.36W FENCE              1 00006 01692 U 1 B U                A 2013172 
05-020725 O US AR MARSHALL         35 51 32.87N 092 39 17.66W POLE               1 00039 01527 U 1 B U                A 2013172 
05-020724 O US AR MARSHALL         35 51 33.08N 092 39 31.86W POLE               1 00032 01566 U 1 B U                A 2013172 
05-021005 O US AR MARSHALL         35 51 33.28N 092 39 30.82W BLDG               1 00020 01547 U 1 B U                A 2013172 
05-001605 O US AR MOUNTAIN VIEW    35 51 34.00N 092 01 02.00W TOWER              1 00160 01720 N 5 E N 2000ASW02465OE C 2014138 
05-020723 O US AR MARSHALL         35 51 34.13N 092 39 09.01W POLE               1 00031 01512 U 1 B U                A 2013172 
05-021004 O US AR MARSHALL         35 51 34.52N 092 39 08.62W BLDG               1 00022 01499 U 1 B U                A 2013172 
05-020720 O US AR MARSHALL         35 51 34.90N 092 39 30.23W POLE               1 00041 01559 U 1 B U                A 2013172 
05-021003 O US AR MARSHALL         35 51 34.92N 092 39 33.23W BLDG               1 00021 01540 U 1 B U                A 2013172 
05-020745 O US AR MARSHALL         35 51 35.71N 092 40 52.17W FENCE              1 00015 01682 U 1 B U                A 2013172 
05-020718 O US AR MARSHALL         35 51 36.88N 092 39 24.89W POLE               1 00029 01528 U 1 B U                A 2013172 
05-020757 O US AR MARSHALL         35 51 36.91N 092 41 12.57W FENCE              1 00009 01535 U 1 B U                A 2013172 
05-006257 U US AR JONESBORO        35 51 37.00N 090 42 08.00W TOWER              1 00169 00469 U 4 D U 0067_FW00359OE C 2014124 
05-000861 O US AR IRON MOUNTAIN    35 51 37.00N 092 00 57.00W TOWER              1 00169 01720 R 5 E M 1987ASW00266OE C 2014138 
05-020750 O US AR MARSHALL         35 51 37.21N 092 41 01.93W FENCE              1 00016 01596 U 1 B U                A 2013172 
05-020743 O US AR MARSHALL         35 51 37.39N 092 40 52.82W FENCE              1 00012 01650 U 1 B U                A 2013172 
05-020716 O US AR MARSHALL         35 51 37.79N 092 39 06.85W POLE               1 00051 01490 U 1 B U                A 2013172 
05-002244 O US AR JONESBORO        35 51 37.94N 090 39 23.65W TOWER              1 00156 00500 D 2 C N 2004ASW06042OE A 2005135 
05-001123 O US AR MOUNTAIN VIEW    35 51 38.00N 092 01 00.00W TOWER              1 00175 01714 M 5 E N 1992ASW01737OE C 2014138 
05-021000 O US AR MARSHALL         35 51 38.35N 092 39 19.38W BLDG               1 00019 01490 U 1 B U                A 2013172 
05-020754 O US AR MARSHALL         35 51 38.52N 092 41 10.49W FENCE              1 00012 01546 U 1 B U                A 2013172 
05-020714 O US AR MARSHALL         35 51 38.66N 092 39 31.91W FENCE              1 00013 01503 U 1 B U                A 2013172 
05-020752 O US AR MARSHALL         35 51 38.79N 092 41 10.15W FENCE              1 00014 01548 U 1 B U                A 2013172 
05-000847 O US AR WINSLOW          35 51 38.97N 094 09 09.39W TOWER              1 00357 02456 D 1 A N 2004ASW06832OE C 2005121 
05-020999 O US AR MARSHALL         35 51 39.49N 092 39 11.31W BLDG               1 00022 01482 U 1 B U                A 2013172 
05-026092 O US AR MANILA           35 51 39.86N 090 08 43.89W POLE               1 00046 00286 U 1 A U                A 2013248 
05-001814 O US AR WITTER           35 51 41.00N 093 44 19.00W TOWER              1 00320 02530 M 1 A N 2001ASW01404OE A 2001239 
05-001562 O US AR MOUNTAIN VIEW    35 51 41.00N 092 05 03.00W TANK               1 00130 00903 N 5 E N 1998ASW02855OE C 2014138 
05-020998 O US AR MARSHALL         35 51 41.41N 092 39 21.22W BLDG               1 00026 01498 U 1 B U                A 2013172 
05-026091 O US AR MANILA           35 51 41.63N 090 08 43.90W POLE               1 00058 00298 U 1 A U                A 2013248 
05-020748 O US AR MARSHALL         35 51 42.07N 092 41 07.67W FENCE              1 00015 01523 U 1 B U                A 2013172 
05-020739 O US AR MARSHALL         35 51 42.13N 092 40 54.80W FENCE              1 00007 01578 U 1 B U                A 2013172 
05-020709 O US AR MARSHALL         35 51 43.11N 092 39 03.74W POLE               1 00032 01461 U 1 B U                A 2013172 
05-020996 O US AR MARSHALL         35 51 43.24N 092 39 18.24W BLDG               1 00022 01478 U 1 B U                A 2013172 
05-020995 O US AR MARSHALL         35 51 43.38N 092 39 21.70W BLDG               1 00029 01484 U 1 B U                A 2013172 
05-020735 O US AR MARSHALL         35 51 43.43N 092 40 49.30W FENCE              1 00009 01578 U 1 B U                A 2013172 
05-022866 O US AR JONESBORO        35 51 44.23N 090 39 31.39W TANK               1 00118 00500 U 2 C U                A 2013213 
05-020707 O US AR MARSHALL         35 51 44.24N 092 39 31.69W FENCE              1 00005 01463 U 1 B U                A 2013172 
05-001030 O US AR COMBS            35 51 44.28N 093 49 53.69W TOWER              1 00385 02625 D 3 D N 2007ASW07967OE C 2013325 
05-020733 O US AR MARSHALL         35 51 44.42N 092 40 44.45W FENCE              1 00014 01577 U 1 B U                A 2013172 
05-020704 O US AR MARSHALL         35 51 44.96N 092 39 12.68W POLE               1 00037 01461 U 1 B U                A 2013172 
05-020121 O US AR JONESBORO        35 51 45.81N 090 38 35.97W TOWER              1 00135 00411 N 1 A N 2022ASW24009OE C 2023338 
05-020737 O US AR MARSHALL         35 51 46.31N 092 40 58.51W FENCE              1 00011 01541 U 1 B U                A 2013172 
05-020703 O US AR MARSHALL         35 51 46.31N 092 39 01.79W POLE               1 00050 01463 U 1 B U                A 2013172 
05-093536 O US AR WITTER           35 51 46.97N 093 44 13.76W TOWER              1 00292 02482 D 1 A N 2020ASW11045OE A 2021250 
05-020734 O US AR MARSHALL         35 51 47.09N 092 40 56.87W FENCE              1 00015 01546 U 1 B U                A 2013172 
05-020731 O US AR MARSHALL         35 51 47.17N 092 40 45.14W FENCE              1 00015 01567 U 1 B U                A 2013172 
05-020993 O US AR MARSHALL         35 51 47.61N 092 39 06.14W BLDG               1 00019 01463 U 1 B U                A 2013172 
05-020699 O US AR MARSHALL         35 51 48.54N 092 39 21.98W POLE               1 00031 01484 U 1 B U                A 2013172 
05-020696 O US AR MARSHALL         35 51 49.44N 092 39 21.07W FENCE              1 00008 01464 U 1 B U                A 2013172 
05-020727 O US AR MARSHALL         35 51 49.82N 092 40 46.30W FENCE              1 00018 01562 U 1 B U                A 2013172 
05-020695 O US AR MARSHALL         35 51 50.29N 092 39 06.31W POLE               1 00031 01483 U 1 B U                A 2013172 
05-020698 O US AR MARSHALL         35 51 50.80N 092 38 58.23W POLE               1 00041 01490 U 1 B U                A 2013172 
05-020690 O US AR MARSHALL         35 51 51.64N 092 39 10.87W POLE               1 00023 01485 U 1 B U                A 2013172 
05-020693 O US AR MARSHALL         35 51 51.73N 092 39 01.16W POLE               1 00025 01491 U 1 B U                A 2013172 
05-020687 O US AR MARSHALL         35 51 51.75N 092 39 29.63W FENCE              1 00002 01498 U 1 B U                A 2013172 
05-020992 O US AR MARSHALL         35 51 51.82N 092 39 06.86W BLDG               1 00018 01483 U 1 B U                A 2013172 
05-020686 O US AR MARSHALL         35 51 52.00N 092 39 22.19W POLE               1 00029 01520 U 1 B U                A 2013172 
05-020991 O US AR MARSHALL         35 51 52.70N 092 39 10.53W BLDG               1 00021 01496 U 1 B U                A 2013172 
05-072072 U US AR JONESBORO        35 51 53.80N 090 36 16.38W POLE               1 00135 00383 N 1 A N 2013ASW07608OE A 2018026 
05-020680 O US AR MARSHALL         35 51 54.44N 092 39 39.51W FENCE              1 00002 01447 U 1 B U                A 2013172 
05-020679 O US AR MARSHALL         35 51 55.95N 092 38 54.07W POLE               1 00030 01507 U 1 B U                A 2013172 
05-020987 O US AR MARSHALL         35 51 56.13N 092 38 57.24W BLDG               1 00024 01512 U 1 B U                A 2013172 
05-020666 O US AR MARSHALL         35 51 57.04N 092 39 22.59W POLE               1 00019 01590 U 1 B U                A 2013172 
05-020985 O US AR MARSHALL         35 51 57.08N 092 38 56.01W BLDG               1 00014 01507 U 1 B U                A 2013172 
05-020812 O US AR MARSHALL         35 51 57.51N 092 41 51.43W BLDG               1 00019 01039 U 1 A U                A 2013172 
05-020712 O US AR MARSHALL         35 51 57.87N 092 37 59.89W FENCE              1 00001 01504 U 1 B U                A 2013172 
05-020667 O US AR MARSHALL         35 51 59.58N 092 38 51.10W POLE               1 00036 01507 U 1 B U                A 2013172 
05-071724 U US AR JONESBORO        35 52 00.03N 090 38 16.11W BLDG               1 00116 00407 N 4 D N 2011ASW03131OE A 2018025 
05-020713 O US AR MARSHALL         35 52 00.78N 092 37 51.14W POLE               1 00027 01552 U 1 B U                A 2013172 
05-020717 O US AR MARSHALL         35 52 00.79N 092 37 47.29W POLE               1 00030 01527 U 1 B U                A 2013172 
05-020374 O US AR MARSHALL         35 52 00.95N 092 42 58.10W POLE               1 00041 00932 U 1 A U                A 2013172 
05-002386 O US AR LESLIE           35 52 01.06N 092 35 46.10W TOWER              1 00253 01318 D 1 A N 2006ASW02280OE C 2007301 
05-020721 O US AR MARSHALL         35 52 01.29N 092 37 40.14W POLE               1 00030 01426 U 1 B U                A 2013172 
05-020726 O US AR MARSHALL         35 52 01.46N 092 37 37.10W POLE               1 00034 01397 U 1 B U                A 2013172 
05-020659 O US AR MARSHALL         35 52 02.94N 092 38 48.25W POLE               1 00032 01534 U 1 B U                A 2013172 
05-020369 O US AR MARSHALL         35 52 03.06N 092 42 20.08W POLE               1 00037 00980 U 1 A U                A 2013172 
05-020705 O US AR MARSHALL         35 52 04.79N 092 37 56.98W POLE               1 00022 01538 U 1 B U                A 2013172 
05-020654 O US AR MARSHALL         35 52 04.85N 092 38 46.69W POLE               1 00036 01559 U 1 B U                A 2013172 
05-001499 O US AR BATESVILLE       35 52 07.00N 091 35 14.00W TOWER              1 00223 00963 R 5 E M 1998ASW02881OE C 2014138 
05-020978 O US AR MARSHALL         35 52 10.48N 092 40 21.74W BLDG               1 00030 00984 U 1 B U                A 2013172 
05-020640 O US AR MARSHALL         35 52 11.35N 092 38 41.35W POLE               1 00032 01543 U 1 B U                A 2013172 
05-020691 O US AR MARSHALL         35 52 11.40N 092 37 58.79W POLE               1 00031 01554 U 1 B U                A 2013172 
05-002006 O US AR MARSHALL         35 52 12.00N 092 39 10.00W TOWER              1 00110 01850 N 5 E N 2003ASW02102OE A 2003306 
05-020624 O US AR MARSHALL         35 52 12.25N 092 39 14.54W FENCE              1 00005 01740 U 1 B U                A 2013172 
05-020982 O US AR MARSHALL         35 52 13.38N 092 38 08.70W BLDG               1 00022 01527 U 1 B U                A 2013172 
05-020618 O US AR MARSHALL         35 52 14.05N 092 39 15.41W FENCE              1 00005 01749 U 1 B U                A 2013172 
05-020683 O US AR MARSHALL         35 52 15.15N 092 37 56.03W FENCE              1 00004 01543 U 1 B U                A 2013172 
05-020629 O US AR MARSHALL         35 52 15.15N 092 38 41.35W POLE               1 00034 01575 U 1 B U                A 2013172 
05-020952 O US AR MARSHALL         35 52 15.22N 092 39 08.56W BLDG               1 00020 01786 U 1 B U                A 2013172 
05-020676 O US AR MARSHALL         35 52 15.28N 092 37 59.79W POLE               1 00031 01561 U 1 B U                A 2013172 
05-000643 O US AR LESLIE           35 52 16.13N 092 39 11.45W TOWER              1 00498 02262 R 1 A M 1999ASW01025OE C 2013172 
05-026137 O US AR MANILA           35 52 17.79N 090 08 44.25W POLE               1 00039 00279 U 1 A U                A 2013248 
05-104119 O US AR BATESVILLE       35 52 18.31N 091 45 22.57W TOWER              1 00357 01089 D 1 A N 2020ASW12762OE A 2023255 
05-020621 O US AR MARSHALL         35 52 18.45N 092 38 41.36W POLE               1 00034 01611 U 1 B U                A 2013172 
05-020603 O US AR MARSHALL         35 52 18.68N 092 39 14.46W FENCE              1 00010 01775 U 1 B U                A 2013172 
05-020950 O US AR MARSHALL         35 52 19.37N 092 38 46.67W BLDG               1 00022 01672 U 1 B U                A 2013172 
05-020957 O US AR MARSHALL         35 52 20.03N 092 38 29.47W BLDG               1 00025 01496 U 1 B U                A 2013172 
05-026138 O US AR MANILA           35 52 20.56N 090 08 44.27W POLE               1 00038 00278 U 1 A U                A 2013248 
05-020615 O US AR MARSHALL         35 52 20.60N 092 38 41.40W POLE               1 00034 01607 U 1 B U                A 2013172 
05-020965 O US AR MARSHALL         35 52 21.17N 092 40 29.84W BLDG               1 00016 00978 U 1 A U                A 2013172 
05-020653 O US AR MARSHALL         35 52 21.73N 092 38 02.46W FENCE              1 00004 01529 U 1 B U                A 2013172 
05-020661 O US AR MARSHALL         35 52 21.75N 092 37 57.12W FENCE              1 00004 01543 U 1 B U                A 2013172 
05-020628 O US AR MARSHALL         35 52 22.00N 092 38 22.95W FENCE              1 00005 01481 U 1 B U                A 2013172 
05-020577 O US AR MARSHALL         35 52 23.27N 092 39 14.49W FENCE              1 00010 01752 U 1 B U                A 2013172 
05-020607 O US AR MARSHALL         35 52 23.59N 092 38 41.40W POLE               1 00033 01605 U 1 B U                A 2013172 
05-020664 O US AR MARSHALL         35 52 24.83N 092 37 50.40W FENCE              1 00003 01580 U 1 B U                A 2013172 
05-020596 O US AR MARSHALL         35 52 26.13N 092 38 41.40W POLE               1 00037 01602 U 1 B U                A 2013172 
05-020614 O US AR MARSHALL         35 52 27.57N 092 38 23.16W FENCE              1 00013 01494 U 1 B U                A 2013172 
05-020639 O US AR MARSHALL         35 52 27.98N 092 38 02.52W FENCE              1 00004 01529 U 1 B U                A 2013172 
05-020968 O US AR MARSHALL         35 52 30.12N 092 37 56.41W BLDG               1 00020 01586 U 1 B U                A 2013172 
05-020572 O US AR MARSHALL         35 52 30.41N 092 38 41.47W POLE               1 00035 01583 U 1 B U                A 2013172 
05-020967 O US AR MARSHALL         35 52 30.48N 092 37 56.15W BLDG               1 00018 01587 U 1 B U                A 2013172 
05-020613 O US AR MARSHALL         35 52 31.09N 092 38 17.63W FENCE              1 00015 01518 U 1 B U                A 2013172 
05-020569 O US AR MARSHALL         35 52 32.07N 092 38 37.66W FENCE              1 00012 01529 U 1 B U                A 2013172 
05-021001 O US AR MARSHALL         35 52 33.37N 092 37 05.37W BLDG               1 00042 01318 U 1 B U                A 2013172 
05-020983 O US AR MARSHALL         35 52 33.53N 092 37 36.88W BLDG               1 00032 01616 U 1 B U                A 2013172 
05-020552 O US AR MARSHALL         35 52 34.45N 092 38 41.48W POLE               1 00047 01567 U 1 B U                A 2013172 
05-020570 O US AR MARSHALL         35 52 36.51N 092 38 26.56W POLE               1 00026 01548 U 1 B U                A 2013172 
05-020658 O US AR MARSHALL         35 52 37.05N 092 37 39.20W POLE               1 00031 01616 U 1 B U                A 2013172 
05-020548 O US AR MARSHALL         35 52 37.08N 092 38 37.48W FENCE              1 00017 01541 U 1 B U                A 2013172 
05-020722 O US AR MARSHALL         35 52 37.19N 092 36 57.87W POLE               1 00028 01449 U 1 B U                A 2013172 
05-020611 O US AR MARSHALL         35 52 37.22N 092 38 08.10W FENCE              1 00010 01531 U 1 B U                A 2013172 
05-020910 O US AR MARSHALL         35 52 37.28N 092 38 27.21W BLDG               1 00016 01537 U 1 B U                A 2013172 
05-002361 O US AR MOUNTAIN VIEW    35 52 37.28N 092 07 46.47W TOWER              1 00255 01089 D 2 C N 2007ASW07713OE C 2007322 
05-020610 O US AR MARSHALL         35 52 37.36N 092 38 08.15W FENCE              1 00010 01533 U 1 B U                A 2013172 
05-026090 O US AR MANILA           35 52 37.82N 090 09 22.86W POLE               1 00077 00317 U 1 A U                A 2013248 
05-026089 O US AR MANILA           35 52 37.84N 090 09 19.22W POLE               1 00072 00311 U 1 A U                A 2013248 
05-020543 O US AR MARSHALL         35 52 38.49N 092 38 41.48W POLE               1 00042 01557 U 1 B U                A 2013172 
05-020889 O US AR MARSHALL         35 52 39.50N 092 38 35.35W BLDG               1 00034 01561 U 1 B U                A 2013172 
05-020954 O US AR MARSHALL         35 52 39.54N 092 37 57.42W BLDG               1 00032 01576 U 1 B U                A 2013172 
05-020901 O US AR MARSHALL         35 52 39.75N 092 38 27.27W BLDG               1 00022 01551 U 1 B U                A 2013172 
05-020976 O US AR MARSHALL         35 52 39.81N 092 37 37.54W BLDG               1 00020 01582 U 1 B U                A 2013172 
05-026088 O US AR MANILA           35 52 39.89N 090 09 22.88W POLE               1 00072 00312 U 1 A U                A 2013248 
05-026087 O US AR MANILA           35 52 39.91N 090 09 19.24W POLE               1 00072 00312 U 1 A U                A 2013248 
05-000238 O US AR MONETTE          35 52 40.00N 090 22 08.00W TOWER              1 00145 00385 U 4 D U 0000_SW06030OE C 2014124 
05-020534 O US AR MARSHALL         35 52 40.18N 092 40 01.27W FENCE              1 00006 00923 U 1 A U                A 2013172 
05-020646 O US AR MARSHALL         35 52 40.28N 092 37 40.46W POLE               1 00026 01605 U 1 B U                A 2013172 
05-020729 O US AR MARSHALL         35 52 40.70N 092 36 52.68W POLE               1 00023 01538 U 1 B U                A 2013172 
05-020900 O US AR MARSHALL         35 52 41.19N 092 38 24.79W BLDG               1 00024 01563 U 1 B U                A 2013172 
05-020622 O US AR MARSHALL         35 52 41.61N 092 37 54.47W POLE               1 00029 01595 U 1 B U                A 2013172 
05-020925 O US AR MARSHALL         35 52 42.12N 092 38 11.63W BLDG               1 00018 01555 U 1 B U                A 2013172 
05-104249 O US AR LESLIE           35 52 42.41N 092 22 50.98W TOWER              1 00310 01840 D 1 A N 2020ASW17202OE A 2024004 
05-020533 O US AR MARSHALL         35 52 42.41N 092 38 38.68W POLE               1 00037 01532 U 1 B U                A 2013172 
05-020619 O US AR MARSHALL         35 52 43.72N 092 37 53.40W POLE               1 00030 01613 U 1 B U                A 2013172 
05-100362 O US AR MANILA           35 52 44.14N 090 10 25.54W TOWER              1 00155 00392 N 1 A N 2020ASW00067OE A 2022069 
05-020528 O US AR MARSHALL         35 52 44.26N 092 38 41.48W POLE               1 00038 01481 U 1 B U                A 2013172 
05-020544 O US AR MARSHALL         35 52 44.27N 092 38 26.46W FENCE              1 00018 01564 U 1 B U                A 2013172 
05-020542 O US AR MARSHALL         35 52 44.70N 092 38 27.64W FENCE              1 00016 01559 U 1 B U                A 2013172 
