  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
19-050196 U US IA IOWA CITY        41 37 57.50N 091 34 15.20W POLE               1 00022 00777 N 4 D N 2010ACE01461OE A 2017181 
19-050200 U US IA IOWA CITY        41 37 57.50N 091 34 14.40W BLDG               1 00019 00774 N 4 D N 2010ACE01470OE A 2017317 
19-025807 O US IA IOWA CITY        41 37 57.59N 091 34 06.82W POLE               1 00047 00809 U 2 C U                A 2013352 
19-050434 U US IA IOWA CITY        41 37 57.63N 091 33 43.95W BLDG               1 00016 00758 N 4 D N 2012ACE02190OE A 2018025 
19-050438 U US IA IOWA CITY        41 37 57.76N 091 33 44.24W BLDG               1 00022 00764 N 4 D N 2012ACE02191OE A 2018025 
19-050198 U US IA IOWA CITY        41 37 57.80N 091 34 13.00W POLE               1 00022 00777 N 4 D N 2010ACE01467OE A 2017181 
19-021735 O US IA IOWA CITY        41 37 57.91N 091 33 50.20W POLE               1 00035 00771 N 5 D N 2011ACE01173OE A 2012151 
19-021731 O US IA IOWA CITY        41 37 57.94N 091 33 51.98W POLE               1 00035 00774 N 5 D N 2011ACE01171OE A 2012150 
19-021733 O US IA IOWA CITY        41 37 57.97N 091 33 48.30W POLE               1 00035 00772 N 5 D N 2011ACE01174OE A 2012151 
19-050203 U US IA IOWA CITY        41 37 58.00N 091 34 12.10W POLE               1 00022 00776 N 4 D N 2010ACE01466OE A 2017181 
19-000834 O US IA ARGO             41 37 58.00N 090 24 38.00W TOWER              1 00946 01691 R 5 D M 1985ACE00297OE C 2014138 
19-055818 O US IA MONTEZUMA        41 37 58.05N 092 26 00.08W WINDMILL           1 00494 01421 W 4 D W 2017WTE02642OE A 2019284 
19-050435 U US IA IOWA CITY        41 37 58.10N 091 33 43.97W BLDG               1 00022 00764 N 4 D N 2012ACE02192OE A 2018025 
19-050439 U US IA IOWA CITY        41 37 58.12N 091 33 45.06W BLDG               1 00022 00764 N 4 D N 2012ACE02194OE A 2018025 
19-050436 U US IA IOWA CITY        41 37 58.27N 091 33 45.40W BLDG               1 00016 00758 N 4 D N 2012ACE02195OE A 2018025 
19-025814 O US IA IOWA CITY        41 37 58.29N 091 34 07.45W ELEC SYS           1 00032 00803 U 1 A U                A 2013352 
19-021734 O US IA IOWA CITY        41 37 58.39N 091 33 54.11W POLE               1 00035 00775 N 5 D N 2011ACE01170OE A 2012151 
19-050486 U US IA IOWA CITY        41 37 58.44N 091 33 46.06W POLE               1 00035 00777 N 4 D N 2012ACE02586OE A 2018026 
19-021730 O US IA IOWA CITY        41 37 58.45N 091 33 46.25W POLE               1 00035 00775 R 5 D N 2011ACE01175OE A 2012325 
19-050433 U US IA IOWA CITY        41 37 58.46N 091 33 44.79W BLDG               1 00022 00764 N 4 D N 2012ACE02193OE A 2018025 
19-025804 O US IA IOWA CITY        41 37 58.52N 091 34 05.53W POLE               1 00055 00805 U 2 C U                A 2013352 
19-052171 U US IA IOWA CITY        41 37 58.60N 091 34 13.20W BLDG               1 00030 00784 N 4 D N 2011ACE03258OE A 2018100 
19-050182 U US IA IOWA CITY        41 37 58.60N 091 34 15.10W POLE               1 00022 00774 N 4 D N 2010ACE01462OE A 2017181 
19-050475 U US IA IOWA CITY        41 37 58.70N 091 33 45.58W POLE               1 00035 00777 N 4 D N 2012ACE02587OE A 2018026 
19-050530 U US IA IOWA CITY        41 37 58.75N 091 33 44.17W SIGN               1 00025 00767 N 4 D N 2012ACE03808OE A 2018027 
19-050183 U US IA IOWA CITY        41 37 58.80N 091 34 11.70W POLE               1 00022 00776 N 4 D N 2010ACE01465OE A 2017181 
19-050447 U US IA IOWA CITY        41 37 59.02N 091 33 44.51W POLE               1 00035 00776 N 4 D N 2012ACE02588OE A 2018026 
19-021732 O US IA IOWA CITY        41 37 59.02N 091 33 47.40W POLE               1 00035 00776 N 5 D N 2011ACE01176OE A 2012150 
19-022115 O US IA IOWA CITY        41 37 59.05N 091 33 49.44W POLE               1 00035 00774 N 5 D N 2011ACE01190OE A 2012145 
19-050185 U US IA IOWA CITY        41 37 59.10N 091 34 10.90W SIGN               1 00025 00790 N 4 D N 2010ACE01471OE A 2017192 
19-021728 O US IA IOWA CITY        41 37 59.21N 091 33 54.94W POLE               1 00035 00776 N 5 D N 2011ACE01169OE A 2012151 
19-022114 O US IA IOWA CITY        41 37 59.22N 091 33 50.48W POLE               1 00035 00775 N 5 D N 2011ACE01333OE A 2012144 
19-025806 O US IA IOWA CITY        41 37 59.40N 091 34 04.30W POLE               1 00051 00799 U 2 C U                A 2013352 
19-050184 U US IA IOWA CITY        41 37 59.40N 091 34 12.60W POLE               1 00022 00776 N 4 D N 2010ACE01468OE A 2017181 
19-021794 O US IA IOWA CITY        41 37 59.49N 091 33 48.69W POLE               1 00035 00775 N 5 D N 2011ACE01183OE A 2011318 
19-050202 U US IA IOWA CITY        41 37 59.50N 091 34 14.00W POLE               1 00022 00773 N 4 D N 2010ACE01463OE A 2017181 
19-025800 O US IA IOWA CITY        41 37 59.69N 091 31 49.20W POLE               1 00072 00732 U 2 C U                A 2013352 
19-022036 O US IA IOWA CITY        41 37 59.75N 091 33 45.21W POLE               1 00035 00780 R 5 D N 2011ACE01332OE A 2012116 
19-022093 O US IA IOWA CITY        41 37 59.96N 091 33 55.42W POLE               1 00035 00776 R 5 D N 2011ACE00444OE A 2012135 
19-021729 O US IA IOWA CITY        41 38 00.10N 091 33 47.38W POLE               1 00035 00777 N 5 D N 2011ACE01179OE A 2012151 
19-021736 O US IA IOWA CITY        41 38 00.16N 091 33 45.57W POLE               1 00035 00779 N 5 D N 2011ACE01178OE A 2012150 
19-021795 O US IA IOWA CITY        41 38 00.24N 091 33 50.20W POLE               1 00035 00775 N 5 D N 2011ACE01194OE A 2011318 
19-022135 O US IA IOWA CITY        41 38 00.26N 091 33 50.98W POLE               1 00035 00775 N 5 D N 2011ACE01334OE A 2012157 
19-054044 O US IA MONTEZUMA        41 38 00.47N 092 32 59.44W WINDMILL           1 00499 01467 W 4 D W 2017WTE02677OE A 2018337 
19-021793 O US IA IOWA CITY        41 38 00.55N 091 33 49.50W POLE               1 00035 00776 N 5 D N 2011ACE01189OE A 2011314 
19-021737 O US IA IOWA CITY        41 38 00.62N 091 33 45.99W POLE               1 00035 00779 N 5 D N 2011ACE01177OE A 2012325 
19-022008 O US IA IOWA CITY        41 38 00.93N 091 33 51.94W BLDG               1 00030 00771 N 5 D N 2010ACE02511OE A 2012145 
19-021727 O US IA IOWA CITY        41 38 00.94N 091 33 55.55W POLE               1 00035 00776 N 5 D N 2011ACE01168OE A 2012151 
19-021790 O US IA IOWA CITY        41 38 01.03N 091 33 50.74W POLE               1 00035 00775 N 5 D N 2011ACE01196OE A 2011318 
19-050503 U US IA IOWA CITY        41 38 01.07N 091 32 03.96W POLE               1 00018 00664 N 4 D N 2012ACE03400OE A 2018026 
19-021797 O US IA IOWA CITY        41 38 01.08N 091 33 48.14W POLE               1 00035 00778 N 5 D N 2011ACE01185OE A 2011314 
19-022136 O US IA IOWA CITY        41 38 01.13N 091 33 51.56W POLE               1 00035 00775 N 5 D N 2011ACE01335OE A 2012157 
19-025805 O US IA IOWA CITY        41 38 01.14N 091 34 01.90W POLE               1 00052 00796 U 2 C U                A 2013352 
19-022140 O US IA IOWA CITY        41 38 01.15N 091 33 46.40W POLE               1 00035 00780 N 5 D N 2011ACE01180OE A 2012160 
19-022311 O US IA IOWA CITY        41 38 01.29N 091 33 50.01W POLE               1 00035 00776 N 5 D N 2011ACE01191OE A 2012246 
19-050508 U US IA IOWA CITY        41 38 01.35N 091 32 04.36W VERTICAL STRUCTURE 1 00013 00659 N 4 D N 2012ACE03399OE A 2018027 
19-022320 O US IA IOWA CITY        41 38 01.65N 091 33 46.77W POLE               1 00035 00780 R 5 D N 2011ACE01181OE A 2012248 
19-022117 O US IA IOWA CITY        41 38 01.82N 091 33 48.66W POLE               1 00035 00778 N 5 D N 2011ACE01186OE A 2012145 
19-021789 O US IA IOWA CITY        41 38 01.89N 091 33 51.45W POLE               1 00035 00775 N 5 D N 2011ACE01197OE A 2011318 
19-022002 O US IA IOWA CITY        41 38 01.93N 091 33 47.16W SIGN               1 00025 00770 N 5 D N 2011ACE01229OE A 2012200 
19-021726 O US IA IOWA CITY        41 38 02.00N 091 33 54.41W POLE               1 00035 00775 N 5 D N 2011ACE01167OE A 2012150 
19-022155 O US IA IOWA CITY        41 38 02.02N 091 33 52.27W POLE               1 00035 00775 N 5 D N 2011ACE01336OE A 2012174 
19-022312 O US IA IOWA CITY        41 38 02.10N 091 33 50.52W POLE               1 00035 00776 N 5 D N 2011ACE01192OE A 2012246 
19-021791 O US IA IOWA CITY        41 38 02.14N 091 33 47.11W POLE               1 00035 00780 N 5 D N 2011ACE01182OE A 2011318 
19-022321 O US IA IOWA CITY        41 38 02.14N 091 33 56.65W POLE               1 00035 00777 R 5 D N 2011ACE01338OE A 2012249 
19-022322 O US IA IOWA CITY        41 38 02.21N 091 33 53.60W POLE               1 00035 00775 N 5 D N 2011ACE01337OE A 2012249 
19-022007 O US IA IOWA CITY        41 38 02.39N 091 33 53.78W BLDG               1 00029 00770 R 5 D N 2010ACE02509OE A 2012095 
19-022313 O US IA IOWA CITY        41 38 02.47N 091 33 50.94W WINDMILL           1 00035 00776 N 5 D N 2011ACE01193OE A 2012247 
19-022314 O US IA IOWA CITY        41 38 02.48N 091 33 49.07W POLE               1 00035 00777 N 5 D N 2011ACE01187OE A 2012234 
19-021792 O US IA IOWA CITY        41 38 02.63N 091 33 47.43W POLE               1 00035 00779 N 5 D N 2011ACE01184OE A 2011314 
19-021796 O US IA IOWA CITY        41 38 02.91N 091 33 49.28W POLE               1 00035 00776 N 5 D N 2011ACE01188OE A 2011314 
19-021786 O US IA IOWA CITY        41 38 02.92N 091 33 53.23W POLE               1 00035 00775 N 5 D N 2011ACE00441OE A 2011243 
19-025790 O US IA IOWA CITY        41 38 03.00N 091 32 19.42W POLE               1 00029 00681 U 1 A U                A 2013352 
19-022166 O US IA IOWA CITY        41 38 03.16N 091 33 47.76W POLE               1 00035 00777 N 5 D N 2011ACE01339OE A 2012227 
19-021787 O US IA IOWA CITY        41 38 03.24N 091 33 52.03W POLE               1 00035 00773 N 5 D N 2011ACE00442OE A 2011243 
19-001333 O US IA IOWA CITY        41 38 03.30N 091 36 00.80W TOWER              1 00139 00928 R 2 C N 2022ACE04881OE C 2023228 
19-022010 O US IA IOWA CITY        41 38 03.37N 091 33 54.24W BLDG               1 00029 00770 N 5 D N 2010ACE02508OE A 2012145 
19-021784 O US IA IOWA CITY        41 38 03.54N 091 33 55.90W POLE               1 00035 00775 R 5 D N 2011ACE00439OE A 2011242 
19-021788 O US IA IOWA CITY        41 38 03.59N 091 33 50.71W POLE               1 00035 00774 N 5 D N 2011ACE00443OE A 2011243 
19-025791 O US IA IOWA CITY        41 38 03.91N 091 33 58.00W POLE               1 00038 00793 U 1 A U                A 2013352 
19-021785 O US IA IOWA CITY        41 38 03.92N 091 33 54.46W POLE               1 00035 00775 N 5 D N 2011ACE00440OE A 2011242 
19-022120 O US IA IOWA CITY        41 38 03.96N 091 33 48.21W POLE               1 00035 00776 R 5 D N 2011ACE00430OE A 2012145 
19-021725 O US IA IOWA CITY        41 38 03.98N 091 33 49.63W BLDG               1 00018 00758 N 5 D N 2011ACE01165OE A 2012150 
19-022125 O US IA IOWA CITY        41 38 04.01N 091 33 49.66W POLE               1 00035 00773 N 5 D N 2011ACE00431OE A 2012157 
19-002534 O US IA IOWA CITY        41 38 04.11N 091 33 57.24W SIGN               1 00051 00801 R 1 A N 2004ACE01853OE C 2012353 
19-025808 O US IA IOWA CITY        41 38 04.35N 091 33 57.87W POLE               1 00038 00791 U 2 C U                A 2013352 
19-002915 O US IA LOGAN            41 38 04.44N 095 47 01.67W TOWER              1 00255 01355 D 4 D N 2023ACE02058OE C 2023221 
19-055772 O US IA MONTEZUMA        41 38 04.49N 092 26 35.29W WINDMILL           1 00494 01409 W 4 D W 2017WTE02641OE A 2019274 
19-053482 O US IA MONTEZUMA        41 38 04.50N 092 37 25.86W WINDMILL           1 00499 01452 W 4 D W 2017WTE02670OE A 2018212 
19-021781 O US IA IOWA CITY        41 38 04.54N 091 33 56.67W POLE               1 00035 00776 R 5 D N 2011ACE00436OE A 2011243 
19-021783 O US IA IOWA CITY        41 38 04.59N 091 33 54.78W POLE               1 00035 00774 N 5 D N 2011ACE00438OE A 2011243 
19-025815 O US IA IOWA CITY        41 38 04.78N 091 33 58.28W POLE               1 00032 00783 U 2 C U                A 2013352 
19-025816 O US IA IOWA CITY        41 38 04.90N 091 34 00.88W POLE               1 00033 00788 U 2 C U                A 2013352 
19-022124 O US IA IOWA CITY        41 38 04.99N 091 33 50.25W POLE               1 00035 00773 N 5 D N 2011ACE00432OE A 2012146 
19-001078 O US IA DES MOINES       41 38 05.00N 093 34 45.00W TOWER              1 00518 01446 M 1 A N 2003ACE02644OE C 2004011 
19-021778 O US IA IOWA CITY        41 38 05.01N 091 33 48.66W POLE               1 00035 00773 R 5 D N 2011ACE00429OE A 2011265 
19-021782 O US IA IOWA CITY        41 38 05.32N 091 33 55.95W POLE               1 00035 00775 R 5 D N 2011ACE00437OE A 2011243 
19-002537 O US IA IOWA CITY        41 38 05.81N 091 33 55.65W SIGN               1 00028 00767 R 1 A N 2004ACE01852OE C 2012354 
19-022128 O US IA IOWA CITY        41 38 05.86N 091 33 50.81W POLE               1 00035 00772 N 5 D N 2011ACE00433OE A 2012157 
19-055771 O US IA MONTEZUMA        41 38 05.90N 092 26 53.91W WINDMILL           1 00494 01425 W 4 D W 2017WTE02640OE A 2019274 
19-021777 O US IA IOWA CITY        41 38 05.93N 091 33 49.09W POLE               1 00035 00772 R 5 D N 2011ACE00428OE A 2011265 
19-025802 O US IA IOWA CITY        41 38 06.01N 091 34 00.63W POLE               1 00033 00782 U 2 C U                A 2013352 
19-022119 O US IA IOWA CITY        41 38 06.02N 091 33 55.08W POLE               1 00035 00774 R 5 D N 2011ACE00422OE A 2012145 
19-025801 O US IA IOWA CITY        41 38 06.08N 091 33 55.65W POLE               1 00045 00784 U 2 C U                A 2013352 
19-053532 O US IA MONTEZUMA        41 38 06.16N 092 35 52.89W WINDMILL           1 00499 01472 W 4 D W 2017WTE02671OE A 2018232 
19-021780 O US IA IOWA CITY        41 38 06.19N 091 33 52.93W POLE               1 00035 00774 N 5 D N 2011ACE00435OE A 2011243 
19-002523 O US IA IOWA CITY        41 38 06.23N 091 33 49.20W SIGN               1 00023 00759 N 1 A N 2004ACE01654OE C 2006043 
19-002524 O US IA IOWA CITY        41 38 06.31N 091 33 52.50W POLE               1 00032 00772 R 1 A N 2004ACE00487OE C 2012291 
19-021779 O US IA IOWA CITY        41 38 06.48N 091 33 51.84W POLE               1 00035 00773 N 5 D N 2011ACE00434OE A 2011243 
19-022149 O US IA IOWA CITY        41 38 06.62N 091 33 54.37W POLE               1 00035 00772 N 5 D N 2011ACE00423OE A 2012167 
19-025810 O US IA IOWA CITY        41 38 06.65N 091 32 15.89W BLDG               1 00026 00682 U 1 A U                A 2013352 
19-022001 O US IA IOWA CITY        41 38 07.20N 091 33 50.27W POLE               1 00035 00772 R 5 D N 2011ACE00427OE C 2014024 
19-021774 O US IA IOWA CITY        41 38 07.22N 091 33 53.68W POLE               1 00035 00773 R 5 D N 2011ACE00424OE A 2011265 
19-025803 O US IA IOWA CITY        41 38 07.31N 091 33 54.30W POLE               1 00039 00775 U 2 C U                A 2013352 
19-020018 U US IA IOWA CITY        41 38 07.38N 091 33 45.84W BLDG               1 00015 00751 R 4 D N 2006ACE01153OE C 2014124 
19-021775 O US IA IOWA CITY        41 38 07.73N 091 33 52.44W POLE               1 00035 00773 R 5 D N 2011ACE00425OE A 2011265 
19-021776 O US IA IOWA CITY        41 38 07.79N 091 33 51.17W POLE               1 00035 00772 R 5 D N 2011ACE00426OE A 2011265 
19-055865 O US IA MONTEZUMA        41 38 07.96N 092 25 06.66W WINDMILL           1 00494 01435 W 4 D W 2017WTE02761OE A 2019288 
19-054010 O US IA MONTEZUMA        41 38 08.65N 092 32 41.70W WINDMILL           1 00499 01466 N 4 D W 2017WTE02678OE A 2018313 
19-025799 O US IA IOWA CITY        41 38 08.71N 091 32 17.63W POLE               1 00035 00689 U 2 C U                A 2013352 
19-025044 O US IA IOWA CITY        41 38 08.82N 091 34 02.76W BLDG               1 00022 00763 N 5 D N 2013ACE00343OE A 2013329 
19-021989 O US IA IOWA CITY        41 38 08.99N 091 32 14.96W BLDG               1 00036 00692 R 4 D N 2010ACE02640OE A 2012046 
19-022009 O US IA IOWA CITY        41 38 09.00N 091 33 58.00W BLDG               1 00019 00750 N 5 D N 2011ACE01247OE A 2012150 
19-054011 O US IA MONTEZUMA        41 38 09.05N 092 32 22.17W WINDMILL           1 00499 01466 W 4 D W 2017WTE02679OE A 2018313 
19-055770 O US IA MONTEZUMA        41 38 09.45N 092 27 44.71W WINDMILL           1 00494 01414 W 4 D W 2017WTE02638OE A 2019274 
19-025811 O US IA IOWA CITY        41 38 10.10N 091 33 39.84W FENCE              1 00012 00734 U 1 A U                A 2013352 
19-025827 O US IA IOWA CITY        41 38 10.50N 091 32 28.41W SIGN               1 00002 00651 U 2 C U                A 2013352 
19-053461 O US IA MONTEZUMA        41 38 10.57N 092 38 30.50W WINDMILL           1 00499 01475 W 4 D W 2017WTE02668OE A 2018192 
19-020225 U US IA IOWA CITY        41 38 11.87N 091 34 07.57W BLDG               1 00031 00769 R 4 D N 2007ACE00245OE C 2014124 
19-021437 O US IA IOWA CITY        41 38 12.24N 091 33 59.01W SIGN               1 00025 00758 N 5 D N 2008ACE02103OE A 2010319 
19-053971 O US IA MONTEZUMA        41 38 12.35N 092 31 48.09W WINDMILL           1 00499 01465 W 4 D W 2017WTE02681OE A 2018333 
19-053761 O US IA MONTEZUMA        41 38 12.45N 092 33 52.61W WINDMILL           1 00499 01466 W 4 D W 2017WTE02676OE A 2018275 
19-053970 O US IA MONTEZUMA        41 38 12.56N 092 32 05.46W WINDMILL           1 00499 01464 N 4 D W 2017WTE02680OE A 2018333 
19-050590 U US IA IOWA CITY        41 38 14.27N 091 34 08.45W SIGN               1 00025 00768 R 4 D P 2013ACE00537OE A 2018027 
19-003201 U US IA IOWA CITY        41 38 14.52N 091 33 49.80W T-L TWR            1 00039 00754 R 4 D P 2007ACE02853OE C 2014124 
19-020223 U US IA IOWA CITY        41 38 15.50N 091 33 48.86W SIGN               1 00025 00743 R 4 D N 2008ACE03773OE C 2014124 
19-022003 O US IA IOWA CITY        41 38 16.29N 091 33 48.36W SIGN               1 00025 00743 R 5 D N 2007ACE03264OE A 2012200 
19-063905 U US IA IOWA CITY        41 38 17.86N 091 32 16.80W BLDG               1 00051 00703 N 4 D N 2021ACE05278OE A 2021363 
19-001853 O US IA EXIRA            41 38 18.00N 094 53 45.00W TOWER              1 00200 01559 N 5 D N 2001ACE01701OE A 2001288 
19-001281 U US IA IOWA CITY        41 38 18.00N 091 34 08.00W BLDG               1 00031 00768 N 4 D N 1993ACE00617OE C 2014124 
19-025614 O US IA HARLAN           41 38 18.82N 095 21 46.23W T-L TWR            1 00049 01405 U 1 A U                A 2013339 
19-000198 O US IA TENNANT          41 38 19.00N 095 26 33.00W TOWER              1 00227 01568 D 5 D N 2003ACE02426OE C 2003341 
19-001102 O US IA WILTON           41 38 19.09N 091 02 23.55W TOWER              1 00298 01073 M 3 C N 2005ACE02567OE C 2005331 
19-002251 O US IA GRIMES           41 38 19.80N 093 48 27.30W TOWER              1 00338 01334 D 4 D N 2023ACE02659OE C 2023213 
19-025820 O US IA IOWA CITY        41 38 20.79N 091 32 36.85W GEN UTIL           1 00008 00659 R 1 A U                A 2013352 
19-001331 O US IA MAYSVILLE        41 38 21.10N 090 45 43.51W TOWER              1 00298 01089 M 5 D N 2003ACE01719OE C 2004158 
19-055544 U US IA IOWA CITY        41 38 21.32N 091 32 05.00W POLE               1 00027 00673 N 4 D N 2019ACE05663OE A 2019232 
19-050940 U US IA IOWAS            41 38 21.47N 091 31 24.65W POLE               1 00070 00755 N 1 A N 2014ACE02775OE A 2018027 
19-055548 U US IA IOWA CITY        41 38 21.63N 091 32 07.73W POLE               1 00027 00673 N 4 D N 2019ACE05662OE A 2019233 
19-021431 O US IA IOWA CITY        41 38 21.72N 091 33 46.17W BLDG               1 00017 00726 N 5 D N 2007ACE04591OE A 2010313 
19-000805 O US IA IOWA CITY        41 38 22.00N 091 32 29.00W TOWER              1 00082 00732 L 1 A N                C 2014138 
19-055549 U US IA IOWA CITY        41 38 22.29N 091 32 05.00W POLE               1 00027 00673 N 4 D N 2019ACE05664OE A 2019233 
19-055546 U US IA IOWA CITY        41 38 22.82N 091 32 07.72W POLE               1 00027 00672 N 4 D N 2019ACE05661OE A 2019228 
19-055545 U US IA IOWA CITY        41 38 23.15N 091 32 04.83W POLE               1 00028 00673 N 4 D N 2019ACE05665OE A 2019228 
19-053886 O US IA MONTEZUMA        41 38 23.71N 092 34 25.27W WINDMILL           1 00499 01454 W 4 D W 2017WTE02674OE A 2018285 
19-025786 O US IA IOWA CITY        41 38 23.82N 091 32 58.62W SIGN               1 00002 00658 U 2 C U                A 2013352 
19-024567 O US IA DAVENPORT        41 38 24.05N 090 35 53.32W POLE               1 00032 00808 U 1 A U                A 2013204 
19-055547 U US IA IOWA CITY        41 38 24.18N 091 32 07.12W POLE               1 00028 00674 N 4 D N 2019ACE05660OE A 2019228 
19-055543 U US IA IOWA CITY        41 38 24.18N 091 32 05.73W POLE               1 00027 00673 N 4 D N 2019ACE05658OE A 2019228 
19-025785 O US IA IOWA CITY        41 38 24.45N 091 32 31.86W SIGN               1 00002 00653 U 2 C U                A 2013352 
19-025826 O US IA IOWA CITY        41 38 24.51N 091 33 10.89W GEN UTIL           1 00002 00663 R 2 C U                A 2013352 
19-025819 O US IA IOWA CITY        41 38 25.03N 091 32 55.54W SIGN               1 00002 00657 U 2 C U                A 2013352 
19-059901 O US IA IOWA CITY        41 38 25.75N 092 12 59.21W WINDMILL           1 00591 01495 W 4 D W 2019WTE03978OE A 2020290 
19-066012 U US IA IOWA CITY        41 38 26.10N 091 29 36.90W TOWER              1 00145 00820 N 4 D N 2022ACE00513OE A 2023152 
19-025792 O US IA IOWA CITY        41 38 27.44N 091 32 29.66W POLE               1 00028 00677 U 1 A U                A 2013352 
19-062404 O US IA DES MOINES       41 38 28.64N 093 36 52.23W TOWER              1 00130 00967 N 2 C N 2021ACE02261OE A 2021166 
19-025818 O US IA IOWA CITY        41 38 28.76N 091 32 32.21W SIGN               1 00002 00652 U 2 C U                A 2013352 
19-025825 O US IA IOWA CITY        41 38 28.87N 091 32 35.64W SIGN               1 00002 00655 U 2 C U                A 2013352 
19-025784 O US IA IOWA CITY        41 38 29.36N 091 32 33.59W SIGN               1 00002 00653 U 2 C U                A 2013352 
19-003168 O US IA IOWA CITY        41 38 29.82N 091 29 43.65W TOWER              1 00188 00870 N 1 A N 2006ACE02639OE C 2007322 
19-060019 O US IA IOWA CITY        41 38 30.08N 091 31 33.21W TOWER              1 00064 00727 N 1 A N 2020ACE00220OE A 2020210 
19-055473 O US IA DES MOINES       41 38 30.47N 093 34 20.23W TOWER              1 00130 01079 N 1 A N 2018ACE02549OE C 2020143 
19-053481 O US IA MONTEZUMA        41 38 30.67N 092 37 38.22W WINDMILL           1 00499 01452 W 4 D W 2017WTE02669OE A 2018212 
19-021707 O US IA IOWA CITY        41 38 31.80N 091 31 48.59W BLDG               1 00038 00688 N 5 D N 2010ACE00262OE A 2011197 
19-025783 O US IA IOWA CITY        41 38 31.93N 091 32 23.02W SIGN               1 00002 00653 U 2 C U                A 2013352 
19-053778 O US IA IOWA CITY        41 38 32.35N 091 33 24.05W POLE               1 00022 00688 N 4 D N 2018ACE04486OE A 2018250 
19-025782 O US IA IOWA CITY        41 38 32.38N 091 32 24.57W SIGN               1 00002 00655 U 2 C U                A 2013352 
19-053437 U US IA IOWA CITY        41 38 32.50N 091 33 26.64W POLE               1 00022 00689 N 4 D N 2018ACE03984OE A 2018200 
19-025812 O US IA IOWA CITY        41 38 32.50N 091 32 21.87W FENCE              1 00004 00651 U 1 A U                A 2013352 
19-025797 O US IA IOWA CITY        41 38 33.27N 091 31 50.79W POLE               1 00073 00718 U 2 C U                A 2013352 
19-054021 O US IA IOWA CITY        41 38 33.29N 091 33 23.15W POLE               1 00022 00689 R 4 D N 2018ACE04487OE A 2018345 
19-053423 U US IA IOWA CITY        41 38 33.61N 091 33 23.83W BLDG               1 00019 00686 N 4 D N 2018ACE03986OE A 2018218 
19-053429 U US IA IOWA CITY        41 38 34.14N 091 33 24.99W POLE               1 00022 00689 N 4 D N 2018ACE04489OE C 2018218 
19-057797 U US IA IOWA CITY        41 38 34.80N 091 33 25.20W SIGN               1 00023 00690 R 4 D N 2018ACE03091OE A 2020017 
19-025798 O US IA IOWA CITY        41 38 35.25N 091 31 50.85W POLE               1 00071 00719 U 2 C U                A 2013352 
19-053760 O US IA MONTEZUMA        41 38 35.64N 092 34 08.46W WINDMILL           1 00499 01453 N 4 D W 2017WTE02675OE A 2018269 
19-022095 O US IA IOWA CITY        41 38 35.70N 091 33 07.59W POLE               1 00028 00690 R 5 D N 2011ACE02093OE A 2012135 
19-002083 O US IA KIMBALLTON       41 38 35.70N 095 00 08.40W TOWER              1 00260 01724 D 2 B N 2002ACE00595OE C 2011347 
19-024641 O US IA DAVENPORT        41 38 35.81N 090 37 06.70W ELEVATOR           1 00059 00808 U 1 A U                A 2013204 
19-053787 O US IA MONTEZUMA        41 38 35.99N 092 35 01.27W WINDMILL           1 00499 01466 W 4 D W 2017WTE02672OE A 2018270 
19-022106 O US IA IOWA CITY        41 38 36.42N 091 33 09.96W POLE               1 00028 00692 R 5 D N 2009ACE02108OE A 2012135 
19-001513 O US IA WILTON CITY      41 38 36.60N 091 06 08.52W TOWER              1 00371 01086 D 2 C N 2006ACE02334OE C 2006302 
19-022113 O US IA IOWA CITY        41 38 36.92N 091 33 09.34W POLE               1 00028 00690 N 5 D N 2011ACE02094OE A 2012145 
19-025793 O US IA IOWA CITY        41 38 37.10N 091 31 50.99W POLE               1 00072 00721 U 1 A U                A 2013352 
19-001318 O US IA PRAIRIE CITY     41 38 37.29N 093 17 18.40W TOWER              1 00699 01621 R 4 D P 2021ACE03371OE C 2021294 
19-025794 O US IA IOWA CITY        41 38 37.60N 091 33 22.53W POLE               1 00033 00698 U 1 A U                A 2013352 
19-026858 O US IA NEWTON           41 38 38.04N 092 59 50.09W BLDG               1 00030 00969 U 1 A U                A 2014024 
19-051987 U US IA DES MOINES       41 38 38.48N 093 35 00.33W T-L TWR            1 00078 00978 N 4 D N 2017ACE01039OE C 2023256 
19-052761 U US IA IOWA CITY        41 38 38.97N 091 31 52.78W POLE               1 00023 00671 N 4 D N 2016ACE01978OE A 2018026 
19-025795 O US IA IOWA CITY        41 38 39.13N 091 31 51.13W POLE               1 00068 00718 U 1 A U                A 2013352 
19-052766 U US IA IOWA CITY        41 38 39.50N 091 31 54.72W POLE               1 00023 00671 N 4 D N 2016ACE01983OE A 2018026 
19-052764 U US IA IOWA CITY        41 38 39.50N 091 31 53.75W POLE               1 00023 00670 N 4 D N 2016ACE01981OE A 2018026 
19-052763 U US IA IOWA CITY        41 38 39.50N 091 31 52.80W POLE               1 00023 00671 N 4 D N 2016ACE01980OE A 2018026 
