  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
17-029027 O US IL ULLIN            37 16 40.70N 089 11 06.40W TOWER              1 00180 00518 N 5 D N 2014AGL01805OE A 2015083 
17-020215 O US IL ULIN             37 17 20.18N 089 09 59.09W TOWER              1 00305 00647 M 1 A N 2011AGL02607OE C 2014078 
17-072656 O US IL ULLIN            37 17 32.70N 089 09 33.89W TOWER              1 00259 00599 D 1 A N 2017AGL18877OE A 2019249 
17-002945 O US IL OAK PARK         37 17 39.00N 089 09 22.00W TOWER              1 00288 00628 D 1 A N 2002AGL03816OE C 2003075 
17-003292 O US IL MCCLURE          37 17 43.36N 089 30 57.66W BRIDGE             1 00322 00655 M 5 D N 2001AGL03640OE C 2005065 
17-000439 O US IL EAST CAPE GIRARD 37 18 00.50N 089 29 24.70W TOWER              1 00200 00536 N 5 E N 2013AGL12851OE C 2014139 
17-003034 O US IL MCCLURE          37 18 22.00N 089 26 48.00W TOWER              1 00199 00526 N 5 E N 2002AGL01663OE C 2003110 
17-001591 O US IL VIENNA           37 18 28.10N 088 52 33.20W TOWER              1 00252 00592 D 5 D N 2007AGL08466OE C 2008044 
17-001752 O US IL CAPE GIRARDEAU   37 18 54.70N 089 29 17.10W TOWER              1 00269 00609 R 3 C M 2003AGL06356OE C 2004074 
17-000949 O US IL CAPE GIRARDEAU   37 18 59.70N 089 29 08.80W TOWER              1 00269 00609 R 3 C M 2003AGL06354OE C 2004074 
17-001751 O US IL CAPE GIRARDEAU   37 19 05.20N 089 29 00.70W TOWER              1 00269 00609 R 3 C M 2003AGL06355OE C 2004074 
17-001128 O US IL TAMMS            37 19 06.10N 089 19 07.60W TOWER              1 00220 01050 D 5 E N 2015AGL14529OE C 2016340 
17-002012 O US IL BILKNAP          37 19 24.90N 088 47 55.08W TOWER              1 00303 00848 R 2 C P 2014AGL11054OE C 2016090 
17-074249 O US IL TAMMS            37 20 04.94N 089 15 10.15W TOWER              1 00260 00635 D 1 A N 2019AGL00506OE A 2020023 
17-002872 O US IL GOLCONDA         37 20 15.47N 088 29 55.42W TOWER              1 00268 00776 D 2 C N 2014AGL09711OE C 2014310 
17-027061 O US IL MILL CREEK       37 20 23.53N 089 15 26.51W TOWER              1 00315 00792 D 2 C N 2012AGL09093OE A 2013354 
17-003014 O US IL DONGOLA          37 20 29.53N 089 08 43.69W TOWER              1 00193 00606 N 2 C N 2008AGL04512OE C 2008213 
17-029786 O US IL REEVESVILLE      37 20 36.50N 088 43 04.70W TOWER              1 00385 00732 D 5 D N 2015AGL11612OE A 2015348 
17-000957 O US IL CYPRESS          37 20 41.18N 088 59 30.25W TOWER              1 00300 00870 R 5 D M 2000AGL09408OE C 2004270 
17-001165 O US IL REEVESVILLE      37 20 43.10N 088 41 24.10W TOWER              1 00360 00810 D 5 D N 2007AGL08467OE C 2007322 
17-022689 O US IL BELKNAP          37 20 44.72N 088 52 35.27W TOWER              1 00265 00710 D 2 C N 2012AGL10700OE A 2013221 
17-002724 O US IL DONGOLA          37 21 02.00N 089 08 16.00W TOWER              1 00310 00694 D 2 C N 2000AGL03063OE C 2014138 
17-003043 O US IL DONGOLA          37 21 58.00N 089 09 14.00W TOWER              1 00256 00733 D 5 D N 2003AGL01617OE C 2003285 
17-001962 O US IL GRANTSBURG       37 21 58.47N 088 47 27.94W TOWER              1 00369 00958 D 5 D N 2010AGL00019OE C 2010120 
17-002891 O US IL VIENNA           37 22 02.00N 088 47 52.00W TOWER              1 00260 00780 D 2 C N 2000AGL07419OE C 2001288 
17-026788 O US IL REYNOLDS         37 22 07.30N 089 23 36.00W TOWER              1 00295 00640 D 5 E N 2014AGL10866OE C 2014364 
17-020374 U US IL GOLCONDA         37 22 45.25N 088 39 46.68W TOWER              1 00304 00865 D 4 D N 2009AGL02060OE C 2014124 
17-074569 O US IL GOLCONDA         37 22 45.66N 088 39 22.23W TOWER              1 00270 00851 D 1 A N 2018AGL22844OE A 2020055 
17-003093 O US IL VIENNA           37 23 05.80N 088 50 04.30W TOWER              1 00310 00909 D 4 D N 2018AGL10535OE C 2018208 
17-002791 O US IL GOLCONDA         37 23 18.00N 088 29 49.00W TOWER              1 00260 00795 D 2 C N 1999AGL05727OE C 2002209 
17-003041 O US IL VIENNA           37 23 35.00N 088 50 53.00W TOWER              1 00199 00772 N 5 D N 2002AGL01670OE C 2003124 
17-002415 O US IL VIENNA           37 23 43.00N 088 56 23.00W TOWER              1 00953 01519 D 5 D M 1996AGL04152OE C 2014138 
17-003068 O US IL VIENNA           37 23 58.08N 088 53 41.89W TOWER              1 00316 00794 D 1 A N 2014AGL09082OE C 2014287 
17-001548 O US IL VIENNA           37 24 02.00N 088 46 46.00W TOWER              1 00250 00742 R 5 D U 1983AGL00982OE C 2014138 
17-028719 O US IL DONGOLA          37 25 31.00N 089 08 52.16W TOWER              1 00268 00871 D 1 A N 2013AGL11075OE A 2014213 
17-002926 O US IL DONGOLA          37 25 40.89N 089 08 51.53W TOWER              1 00324 00915 D 1 A N 2008AGL04901OE C 2008294 
17-002237 O US IL ANNA             37 26 00.58N 089 14 22.52W TOWER              1 00317 00987 R 1 A P 2014AGL09409OE C 2016190 
17-002713 U US IL VIENNA           37 26 05.00N 088 53 09.00W TOWER              1 00260 00760 D 4 D N 2000AGL02664OE C 2014124 
17-074083 O US IL ROSICLARE        37 26 08.12N 088 21 10.83W TOWER              1 00270 00656 D 1 A N 2019AGL00412OE A 2019346 
17-021348 O US IL JONESBORO        37 26 56.62N 089 23 35.76W TOWER              1 00280 00627 D 1 A N 2010AGL05683OE A 2011139 
17-003035 O US IL JONESBORO        37 27 01.00N 089 22 38.00W TOWER              1 00199 00542 N 5 E N 2002AGL01664OE C 2003110 
17-003747 O US IL JONESBORO        37 27 06.55N 089 15 31.62W TOWER              1 00255 00904 D 5 E N 2006AGL09317OE C 2007123 
17-000335 O US IL ANNA             37 27 09.00N 089 15 01.00W TOWER              1 00201 00841 U 2 C M                C 2014138 
17-031140 O US IL BUNCOMBE         37 27 19.52N 088 58 17.17W TOWER              1 00265 00807 D 4 D N 2016AGL00516OE A 2017024 
17-000519 O US IL VIENNA           37 28 36.00N 088 50 43.00W TOWER              1 00270 00980 R 5 D M 1976AGL01737OE C 2014138 
17-029437 O US IL ANNA             37 28 38.19N 089 10 54.20W TOWER              1 00265 00849 D 1 A N 2014AGL05869OE A 2015274 
17-001814 O US IL VIENNA           37 28 45.00N 088 50 47.00W TOWER              1 00262 00962 R 4 D M 1972AGL00224OE C 2014138 
17-002759 O US IL GOREVILLE        37 30 16.00N 089 05 55.00W TOWER              1 00199 00718 N 2 C N 2001AGL09334OE C 2002195 
17-003761 O US IL ELIZABETHTOWN    37 30 32.30N 088 14 52.90W TOWER              1 00275 01075 D 5 E N 2006AGL00294OE C 2007196 
17-003042 O US IL BUNCOMBE         37 30 34.00N 089 05 54.00W TOWER              1 00197 00724 N 5 D N 2002AGL01671OE C 2003075 
17-021376 O US IL ANNA             37 30 52.89N 089 13 49.08W TOWER              1 00313 00861 D 2 C N 2010AGL06394OE A 2011147 
17-003069 O US IL NEW BURNSIDE     37 31 12.00N 088 50 12.00W TOWER              1 00250 00973 D 5 D N 2002AGL04487OE C 2003215 
17-003013 O US IL MAKANDA          37 31 32.09N 089 05 58.50W TOWER              1 00199 00816 N 2 C N 2014AGL01944OE C 2014121 
17-006219 U US IL OZARK            37 31 48.00N 088 47 00.00W TOWER              1 00167 00887 U     U                A 1976174 
17-001539 O US IL CAVE IN ROCK     37 31 52.03N 088 12 44.86W TOWER              1 00358 01093 D 1 A N 2012AGL00096OE C 2012319 
17-029240 O US IL OZARK            37 31 54.10N 088 41 54.50W TOWER              1 00190 00909 N 5 E N 2014AGL08578OE A 2015211 
17-003095 O US IL GOREVILLE        37 31 59.40N 088 55 07.80W TOWER              1 00310 01090 D 4 D N 2021AGL09933OE C 2022206 
17-000334 O US IL COBDEN           37 32 19.73N 089 14 09.48W TOWER              1 00293 01173 D 1 A N 2009AGL06750OE C 2010019 
17-075642 O US IL GOREVILLE        37 32 20.29N 088 57 56.71W TOWER              1 00276 01004 D 1 A N 2019AGL20762OE A 2020350 
17-002712 U US IL GOREVILLE        37 32 22.00N 088 56 53.00W TOWER              1 00250 01000 D 4 D N 2000AGL02279OE C 2014124 
17-022408 O US IL GOREVILLE        37 33 26.59N 089 01 21.80W TOWER              1 00291 01132 M 5 D N 2011AGL03326OE A 2012335 
17-020722 O US IL GOREVILLE        37 33 26.81N 089 01 29.53W TOWER              1 00260 01100 D 5 D N 2007AGL08223OE C 2010069 
17-001250 O US IL GOREVILLE        37 33 27.29N 089 01 27.62W TOWER              1 00500 01340 R 5 D P 1980AGL00878OE C 2012338 
17-000333 O US IL ALTO PASS        37 33 28.20N 089 20 59.10W TOWER              1 00250 01190 D 3 C N 2014AGL11074OE C 2017257 
17-002808 O US IL COBDEN           37 33 39.00N 089 21 13.00W TOWER              1 00260 01184 M 1 A N 1999AGL04232OE C 2001141 
17-002871 O US IL NEW BURNSIDE     37 33 54.15N 088 46 35.01W TOWER              1 00261 00952 D 2 C N 2014AGL08562OE C 2014268 
17-003040 O US IL GOREVILLE        37 33 55.00N 088 55 56.00W TOWER              1 00198 00866 N 5 D N 2002AGL01669OE C 2003124 
17-020677 O US IL OZARK            37 33 55.05N 088 46 35.11W TOWER              1 00256 00947 D 2 C N 2009AGL01544OE A 2010019 
17-001204 O US IL COBDEN           37 34 16.18N 089 11 00.29W TOWER              1 00200 01067 N 3 C M 2000AGL09381OE C 2004158 
17-001540 O US IL MAKANDA          37 34 34.00N 089 10 46.00W TOWER              1 00245 01125 R 5 D M 1995AGL02605OE C 2014138 
17-006014 U US IL HEROD            37 34 40.00N 088 28 25.00W TOWER              1 00100 01150 U     U                A 1976072 
17-003134 O US IL EDDYVILLE        37 34 42.00N 088 25 35.00W TOWER              1 00317 00821 D 5 D N 2003AGL01615OE C 2003327 
17-006015 U US IL HEROD            37 34 50.00N 088 28 28.00W TOWER              1 00112 01155 U     U                C 2005107 
17-002398 O US IL HEROD            37 34 52.00N 088 28 35.00W TOWER              1 00150 01210 N 5 E N                C 2014138 
17-000365 O US IL HEROD            37 34 54.49N 088 28 33.62W TOWER              1 00270 01334 D 1 A N 2015AGL03946OE C 2018204 
17-002397 O US IL HEROD            37 34 57.00N 088 28 32.00W TOWER              1 00240 01304 R 5 E M 2000AGL09422OE C 2002022 
17-002047 O US IL HARRISBURG       37 35 06.00N 088 30 47.00W TOWER              1 00410 01250 R 5 E M 2000AGL08277OE C 2014138 
17-031091 O US IL DELWOOD          37 35 06.55N 088 30 48.19W TOWER              1 00315 01161 D 2 C N 2013AGL04766OE A 2016357 
17-020214 O US IL CREAL SPRINGS    37 36 12.41N 088 54 28.53W TOWER              1 00313 00917 M 1 A U 2012AGL04679OE C 2012177 
17-084343 O US IL GOREVILLE        37 36 25.39N 088 59 03.28W TOWER              1 00291 00864 D 1 A N 2020AGL15087OE A 2022076 
17-029344 O US IL WILLIAMSON       37 36 28.38N 088 54 21.03W TOWER              1 00265 00880 D 1 A N 2014AGL02349OE A 2015236 
17-001353 O US IL CREAL SPRINGS    37 36 45.00N 088 52 03.00W TOWER              1 00563 01163 R 5 D M 1982AGL00265OE C 2014138 
17-000329 O US IL CREAL SPRINGS    37 36 50.00N 088 52 20.00W TOWER              1 01038 01638 R 5 D M 1998AGL02256OE C 2014138 
17-000343 O US IL MARION           37 37 12.00N 088 57 11.00W STACK              3 00400 00917 S 5 D M 1974AGL01802OE C 2014138 
17-020711 O US IL CREAL SPRINGS    37 37 15.45N 088 49 53.30W TOWER              1 00301 00863 D 2 C N 2016AGL07143OE C 2016187 
17-087191 O US IL MARION           37 37 31.21N 088 55 50.64W TOWER              1 00300 00865 D 1 A N 2023AGL05861OE A 2023277 
17-029560 O US IL GRAND TOWER      37 37 32.30N 089 28 50.40W TOWER              1 00200 00574 N 5 E N 2015AGL01845OE A 2015313 
17-003036 O US IL GRAND TOWER      37 37 38.00N 089 28 52.00W TOWER              1 00197 00552 N 5 E N 2002AGL01665OE C 2003124 
17-001100 O US IL GRAND TOWER      37 38 31.00N 089 30 49.00W TOWER              1 00267 00634 M 3 C N 2001AGL08714OE C 2002293 
17-031340 O US IL CARBONDALE       37 39 05.93N 089 00 44.66W TOWER              1 00260 00692 D 1 A N 2014AGL11955OE A 2017087 
17-003169 O US IL MAKANDA          37 39 11.00N 089 10 15.00W TOWER              1 00225 00759 D 5 D N 2003AGL02372OE C 2003348 
17-020928 O US IL MARION           37 39 17.50N 088 59 34.20W TOWER              1 00308 00841 D 5 D N 2009AGL06108OE A 2010222 
17-001342 O US IL GRAND TOWER      37 39 22.41N 089 30 42.94W T-L TWR            1 00261 00621 D 3 C N 2019AGL00594OE C 2019352 
17-002328 O US IL GRAND TOWER      37 39 23.00N 089 30 29.00W TOWER              1 00250 00626 R 3 C M                C 2014138 
17-001502 O US IL WITTENBERG  MO   37 39 25.00N 089 30 54.00W CATENARY           1 00205 00539 N 5 D N 0070_CE00326OE C 2014138 
17-002329 O US IL GRAND TOWER      37 39 28.00N 089 30 40.00W STACK              1 00253 00614 N 3 C N                C 2014138 
17-001849 O US IL CARBONDALE       37 39 37.00N 089 15 36.00W TOWER              1 00400 00960 R 5 E M 1985AGL00893OE C 2014138 
17-001834 O US IL CARBONDALE       37 39 58.70N 089 15 09.70W TOWER              1 00283 00875 D 1 A N 2010AGL05577OE C 2013116 
17-063967 O US IL CREAL SPRINGS    37 40 16.90N 088 47 44.27W TOWER              1 00265 00718 D 4 D N 2016AGL15394OE A 2018212 
17-020721 O US IL CARRIER MILLS    37 40 23.03N 088 37 02.21W TOWER              1 00257 00656 D 4 D N 2017AGL15439OE C 2017268 
17-020937 O US IL CARRIER MILLS    37 40 58.87N 088 37 17.99W TOWER              1 00255 00641 D 1 A N 2016AGL02780OE C 2016096 
17-022693 O US IL CARBONDALE       37 40 58.90N 089 18 47.56W TOWER              1 00199 00771 N 5 E N 2013AGL03836OE A 2013235 
17-000498 O US IL JUNCTION         37 41 12.00N 088 16 52.00W TOWER              1 00383 00758 D 4 D N 2007AGL09469OE C 2008135 
17-029735 O US IL OLD SHAWNEETOWN  37 41 31.00N 088 08 20.00W TOWER              1 00213 00566 R 5 D N 2015AGL14907OE A 2015334 
17-001339 O US IL SHAWNEETOWN      37 41 35.00N 088 08 11.00W T-L TWR            1 00272 00614 R 5 D N                C 2014138 
17-003039 O US IL MARION           37 41 40.00N 088 57 25.00W TOWER              1 00197 00654 N 5 D N 2002AGL01668OE C 2003124 
17-080139 O US IL CARBONDALE       37 41 49.13N 089 13 02.74W TOWER              1 00285 00722 D 1 A N 2019AGL02540OE A 2021118 
17-003085 O US IL CARBONDALE       37 41 59.00N 089 12 49.00W TOWER              1 00260 00715 D 5 D N 2002AGL05358OE C 2003250 
17-002734 O US IL MURPHYSBORO      37 42 04.00N 089 22 18.00W TOWER              1 00500 01130 R 5 E M 2000AGL00030OE C 2014138 
17-000497 O US IL CARRIER MILLS    37 42 05.00N 088 38 11.00W TOWER              1 00313 00703 R 5 D M 0067_CH00085OE C 2014138 
17-020653 O US IL CARRIER MILLS    37 42 05.50N 088 38 11.20W TOWER              1 00355 00746 D 5 D N 2005AGL06300OE C 2009344 
17-002710 O US IL MARION           37 42 21.63N 088 57 19.03W TOWER              1 00259 00701 D 2 C N 2022AGL22769OE C 2023167 
17-000337 O US IL CARBONDALE       37 42 29.00N 089 14 06.00W TOWER              1 00341 00809 R 3 D M 1996AGL04205OE C 2014138 
17-002862 O US IL MARION           37 42 40.07N 088 56 04.32W TOWER              1 00256 00678 D 5 D N 2014AGL14446OE C 2015098 
17-000634 O US IL GORHAM           37 42 57.90N 089 29 05.70W TOWER              1 00273 00635 D 4 D N 2022AGL11345OE C 2023116 
17-024250 O US IL CARBONDALE-MURPH 37 42 59.80N 089 15 57.66W TANK               1 00093 00563 U 1 A U                A 2013235 
17-000846 O US IL HARRISBURG       37 43 03.00N 088 32 38.00W TOWER              1 00407 00770 R 5 D M 1974AGL00423OE C 2014138 
17-059953 U US IL CARBONDALE       37 43 05.10N 089 12 53.60W POLE               1 00060 00480 N 4 D N 2013AGL03071OE A 2018027 
17-025273 O US IL MARION           37 43 22.87N 088 57 13.00W TANK               1 00165 00625 U 1 A U                A 2013235 
17-000321 O US IL CARBONDALE       37 43 30.66N 089 15 25.50W TOWER              1 00436 00866 R 1 A P 1980AGL01063OE C 2014071 
17-080060 U US IL CARBONDALE       37 43 32.27N 089 13 02.58W BLDG               1 00040 00457 N 4 D N 2020AGL19911OE A 2021103 
17-080054 U US IL CARBONDALE       37 43 33.80N 089 13 01.94W BLDG               1 00028 00444 N 4 D N 2020AGL19905OE A 2021103 
17-001681 O US IL MARION           37 43 38.00N 089 01 16.00W TANK               1 00145 00591 N 1 A N                C 2014138 
17-000324 O US IL MARION           37 43 41.00N 088 53 53.00W TOWER              2 00226 00656 R 3 C M                C 2014138 
17-003171 O US IL MARION           37 43 43.64N 088 54 24.04W TOWER              1 00258 00690 D 5 D N 2004AGL04354OE C 2004291 
17-006016 U US IL MARION           37 43 44.00N 088 54 34.00W TOWER              1 00140 00568 U     U                A 1976072 
17-002772 O US IL MARION           37 43 45.00N 088 47 44.00W TOWER              1 00260 00755 D 2 C N 2000AGL03715OE C 2014138 
17-022594 O US IL CARBONDALE       37 43 46.25N 089 13 00.25W TOWER              1 00200 00615 N 1 A N 2012AGL10221OE A 2013079 
17-085102 O US IL CRAB ORCHARD     37 43 51.42N 088 47 28.86W TOWER              1 00286 00796 D 1 A N 2020AGL14978OE A 2022200 
17-021563 O US IL MARION           37 43 51.88N 089 00 44.36W TOWER              1 00149 00595 N 2 C N 2010AGL01701OE A 2011194 
17-024209 O US IL CARBONDALE-MURPH 37 43 52.48N 089 13 46.67W TANK               1 00151 00564 U 2 C U                A 2013235 
17-002322 O US IL CARBONDALE       37 43 54.00N 089 13 02.00W TOWER              1 00120 00533 N 4 D N                C 2014138 
17-006018 U US IL MARION           37 43 54.00N 088 56 03.00W TOWER              1 00168 00616 U     U                A 1976072 
17-087165 U US IL CARBONDALE       37 43 54.30N 089 14 32.16W TOWER              1 00190 00585 N 4 D N 2023AGL17777OE A 2024036 
17-000892 O US IL CRAB ORCHARD     37 43 55.00N 088 49 25.00W TOWER              1 00200 00690 D 4 D N 2017AGL15239OE C 2019022 
17-003151 O US IL CARBONDALE       37 43 55.05N 089 14 32.12W TOWER              1 00198 00593 N 2 C N 2004AGL03093OE C 2014071 
17-022614 O US IL HARRISBURG       37 43 55.24N 088 32 11.15W TOWER              1 00255 00618 D 1 A N 2012AGL01319OE A 2013107 
17-000336 O US IL MARION           37 43 56.00N 088 55 43.00W TOWER              2 00283 00723 R 4 D M 1982AGL01463OE C 2014138 
17-000478 O US IL MARION           37 43 59.00N 088 54 21.00W TOWER              1 00300 00730 U 3 C M 0066_CH00278OE C 2014138 
17-059952 U US IL CARBONDALE       37 44 03.80N 089 13 01.10W POLE               1 00060 00457 N 4 D N 2013AGL03070OE A 2018026 
17-000340 O US IL CARBONDALE       37 44 07.00N 089 13 12.00W TOWER              1 00160 00561 N 3 D N                C 2014138 
17-028214 O US IL CARBONDALE       37 44 08.00N 089 12 10.15W TOWER              1 00199 00585 N 2 C N 2014AGL02153OE C 2014121 
17-006019 U US IL MARION           37 44 12.00N 088 55 43.00W TOWER              1 00108 00543 U     U                A 1976072 
