  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
04-020895 O US AZ PHOENIX          33 41 02.87N 112 02 42.93W POLE               1 00071 01664 U 1 A U                A 2013157 
04-020758 O US AZ PHOENIX          33 41 04.40N 112 05 43.81W BLDG               1 00059 01495 U 1 A U                A 2013157 
04-020746 O US AZ PHOENIX          33 41 04.94N 112 06 00.24W POLE               1 00039 01468 U 1 A U                A 2013157 
04-020888 O US AZ PHOENIX          33 41 05.23N 112 08 04.65W POLE               1 00131 01505 U 1 A U                A 2013157 
04-053110 U US AZ PHOENIX          33 41 06.00N 112 02 14.00W BLDG               1 00052 01578 N 4 D N 2014AWP02126OE A 2018024 
04-020742 O US AZ PHOENIX          33 41 06.10N 112 05 58.33W POLE               1 00037 01467 U 1 A U                A 2013157 
04-020757 O US AZ PHOENIX          33 41 06.33N 112 05 40.05W BLDG               1 00035 01475 U 1 A U                A 2013157 
04-020755 O US AZ PHOENIX          33 41 06.73N 112 05 38.14W POLE               1 00033 01474 U 1 A U                A 2013157 
04-020754 O US AZ PHOENIX          33 41 06.74N 112 05 36.73W POLE               1 00037 01479 U 1 A U                A 2013157 
04-020723 O US AZ PHOENIX          33 41 06.90N 112 06 00.13W POLE               1 00041 01471 U 1 A U                A 2013157 
04-020894 O US AZ PHOENIX          33 41 07.19N 112 03 47.44W POLE               1 00025 01566 U 1 A U                A 2013157 
04-020756 O US AZ PHOENIX          33 41 07.34N 112 05 39.57W POLE               1 00036 01477 U 1 A U                A 2013157 
04-000402 O US AZ PHOENIX          33 41 07.46N 112 03 44.48W POLE               1 00041 01619 R 1 A N                C 2011077 
04-020881 O US AZ PHOENIX          33 41 07.74N 112 06 19.66W TOWER              1 00081 01499 N 1 A N 2011AWP04194OE C 2016253 
04-020724 O US AZ PHOENIX          33 41 08.03N 112 04 55.59W CTRL TWR           1 00083 01539 R 1 A U                A 2013157 
04-020743 O US AZ PHOENIX          33 41 08.16N 112 05 58.98W POLE               1 00039 01470 U 1 A U                A 2013157 
04-020747 O US AZ PHOENIX          33 41 08.23N 112 06 00.85W SIGN               1 00048 01478 U 1 A U                A 2013157 
04-020752 O US AZ PHOENIX          33 41 08.23N 112 05 05.12W POLE               1 00041 01496 U 1 A U                A 2013157 
04-020910 O US AZ PHOENIX          33 41 08.23N 112 03 57.59W SIGN               1 00047 01525 U 1 A U                A 2013157 
04-020750 O US AZ PHOENIX          33 41 08.49N 112 04 59.91W POLE               1 00046 01501 U 1 A U                A 2013157 
04-020900 O US AZ PHOENIX          33 41 08.51N 112 04 59.88W POLE               1 00063 01518 U 1 A U                A 2013157 
04-020738 O US AZ PHOENIX          33 41 08.55N 112 05 28.52W BLDG               1 00019 01464 U 1 A U                A 2013157 
04-020748 O US AZ PHOENIX          33 41 08.69N 112 04 56.97W POLE               1 00042 01498 U 1 A U                A 2013157 
04-020749 O US AZ PHOENIX          33 41 08.94N 112 04 52.98W POLE               1 00042 01499 U 1 A U                A 2013157 
04-020736 O US AZ PHOENIX          33 41 09.10N 112 05 19.41W BLDG               1 00013 01464 U 1 A U                A 2013157 
04-020735 O US AZ PHOENIX          33 41 09.14N 112 05 16.45W BLDG               1 00012 01465 U 1 A U                A 2013157 
04-020751 O US AZ PHOENIX          33 41 09.36N 112 04 50.49W POLE               1 00041 01499 U 1 A U                A 2013157 
04-020901 O US AZ PHOENIX          33 41 10.72N 112 04 46.99W POLE               1 00037 01498 U 1 A U                A 2013157 
04-020903 O US AZ PHOENIX          33 41 11.10N 112 04 39.89W POLE               1 00036 01501 U 1 A U                A 2013157 
04-020725 O US AZ PHOENIX          33 41 12.34N 112 04 23.26W BLDG               1 00050 01522 R 1 A U                A 2013157 
04-020764 O US AZ PHOENIX          33 41 12.49N 112 03 57.01W POLE               1 00036 01522 U 2 C U                A 2013157 
04-020883 O US AZ PHOENIX          33 41 13.33N 112 06 30.85W POLE               1 00071 01486 U 1 A U                A 2013157 
04-020726 O US AZ PHOENIX          33 41 13.67N 112 02 59.34W POLE               1 00098 01595 U 1 A U                A 2013157 
04-020761 O US AZ PHOENIX          33 41 13.77N 112 04 01.64W POLE               1 00018 01498 U 2 C U                A 2013157 
04-020762 O US AZ PHOENIX          33 41 13.86N 112 03 59.39W POLE               1 00024 01507 U 2 C U                A 2013157 
04-020862 O US AZ PHOENIX          33 41 14.37N 112 05 05.09W SIGN               1 00002 01460 U 1 A U                A 2013157 
04-020731 O US AZ PHOENIX          33 41 14.70N 112 03 57.29W POLE               1 00028 01536 U 1 A U                A 2013157 
04-020887 O US AZ PHOENIX          33 41 14.81N 112 08 04.69W POLE               1 00118 01522 U 1 A U                A 2013157 
04-020727 O US AZ PHOENIX          33 41 14.97N 112 06 00.29W POLE               1 00032 01465 U 1 A U                A 2013157 
04-020874 O US AZ PHOENIX          33 41 15.04N 112 05 21.82W SIGN               1 00002 01453 U 1 A U                A 2013157 
04-020737 O US AZ PHOENIX          33 41 15.34N 112 05 26.02W POLE               1 00007 01457 R 1 A U                A 2013157 
04-052579 U US AZ SCOTTSDALE       33 41 15.61N 111 53 25.00W TOWER              1 00036 01939 N 1 A N 2012AWP05426OE A 2018024 
04-053682 U US AZ PHOENIX          33 41 16.19N 111 59 08.97W POLE               1 00055 01681 N 1 A N 2015AWP03824OE A 2018027 
04-020785 O US AZ PHOENIX          33 41 16.53N 112 04 27.83W SIGN               1 00004 01476 U 1 A U                A 2013157 
04-020745 O US AZ PHOENIX          33 41 16.75N 112 06 00.28W POLE               1 00044 01478 U 1 A U                A 2013157 
04-020771 O US AZ PHOENIX          33 41 16.84N 112 02 55.06W POLE               1 00098 01605 U 2 C U                A 2013157 
04-020825 O US AZ PHOENIX          33 41 17.13N 112 04 46.41W SIGN               1 00004 01469 U 1 A U                A 2013157 
04-020740 O US AZ PHOENIX          33 41 17.15N 112 05 58.00W BLDG               1 00027 01462 U 1 A U                A 2013157 
04-020739 O US AZ PHOENIX          33 41 17.33N 112 05 51.68W BLDG               1 00028 01466 U 1 B U                A 2013157 
04-020741 O US AZ PHOENIX          33 41 17.46N 112 05 59.14W POLE               1 00040 01474 U 1 A U                A 2013157 
04-000714 U US AZ PHOENIX          33 41 17.58N 112 05 54.51W BLDG               1 00026 01463 N 4 D N 2022AWP18340OE C 2024043 
04-020744 O US AZ PHOENIX          33 41 17.82N 112 06 00.28W POLE               1 00038 01472 U 1 A U                A 2013157 
04-000713 U US AZ PHOENIX          33 41 18.07N 112 05 55.98W BLDG               1 00024 01460 N 4 D N 2004AWP04687OE C 2014124 
04-020734 O US AZ PHOENIX          33 41 18.09N 112 05 06.96W POLE               1 00021 01482 U 1 A U                A 2013157 
04-020760 O US AZ PHOENIX          33 41 18.40N 112 05 49.14W BLDG               1 00028 01467 U 1 A U                A 2013157 
04-020759 O US AZ PHOENIX          33 41 18.42N 112 05 47.70W BLDG               1 00025 01465 U 1 A U                A 2013157 
04-020733 O US AZ PHOENIX          33 41 18.57N 112 05 05.21W POLE               1 00022 01484 R 1 A U                A 2013157 
04-020788 O US AZ PHOENIX          33 41 18.60N 112 04 29.22W SIGN               1 00003 01476 U 1 A U                A 2013157 
04-020861 O US AZ PHOENIX          33 41 18.60N 112 05 05.21W POLE               1 00020 01479 U 1 A U                A 2013157 
04-020732 O US AZ PHOENIX          33 41 18.75N 112 04 34.88W POLE               1 00004 01476 R 1 A U                A 2013157 
04-080784 U US AZ PHOENIX          33 41 18.85N 112 06 20.70W BLDG               1 00037 01459 N 4 D N 2020AWP09120OE A 2022151 
04-020869 O US AZ PHOENIX          33 41 18.92N 112 05 16.31W SIGN               1 00002 01458 U 1 A U                A 2013157 
04-052921 U US AZ PHOENIX          33 41 18.99N 112 05 40.90W BLDG               1 00021 01466 N 4 D N 2013AWP04213OE A 2018024 
04-052906 U US AZ PHOENIX          33 41 19.04N 112 05 42.46W BLDG               1 00021 01466 N 4 D N 2013AWP04214OE A 2018024 
04-071797 U US AZ PHOENIX          33 41 19.50N 112 02 28.10W TOWER              1 00103 01625 N 4 D N 2020AWP12911OE A 2021069 
04-020867 O US AZ PHOENIX          33 41 19.81N 112 05 14.34W SIGN               1 00001 01459 U 1 A U                A 2013157 
04-020876 O US AZ PHOENIX          33 41 19.84N 112 05 22.30W GEN UTIL           1 00004 01457 U 1 A U                A 2013157 
04-052927 U US AZ PHOENIX          33 41 20.03N 112 05 40.91W BLDG               1 00021 01466 N 4 D N 2013AWP04212OE A 2018024 
04-052928 U US AZ PHOENIX          33 41 20.11N 112 05 42.17W BLDG               1 00021 01466 N 4 D N 2013AWP04215OE A 2018024 
04-020871 O US AZ PHOENIX          33 41 20.41N 112 05 20.85W SIGN               1 00003 01458 U 1 A U                A 2013157 
04-020829 O US AZ PHOENIX          33 41 20.50N 112 04 48.61W SIGN               1 00004 01469 U 1 A U                A 2013157 
04-052922 U US AZ PHOENIX          33 41 20.53N 112 05 38.25W BLDG               1 00022 01468 N 4 D N 2013AWP04217OE A 2018024 
04-052907 U US AZ PHOENIX          33 41 20.53N 112 05 38.84W BLDG               1 00022 01468 N 4 D N 2013AWP04218OE A 2018024 
04-052905 U US AZ PHOENIX          33 41 20.62N 112 05 40.60W BLDG               1 00022 01468 N 4 D N 2013AWP04206OE A 2018024 
04-052920 U US AZ PHOENIX          33 41 20.63N 112 05 39.80W BLDG               1 00022 01468 N 4 D N 2013AWP04205OE A 2018024 
04-020728 O US AZ PHOENIX          33 41 20.81N 112 04 24.59W POLE               1 00013 01488 U 1 A U                A 2013157 
04-052929 U US AZ PHOENIX          33 41 20.87N 112 05 38.24W BLDG               1 00022 01468 N 4 D N 2013AWP04216OE A 2018024 
04-052923 U US AZ PHOENIX          33 41 20.87N 112 05 38.84W BLDG               1 00022 01468 N 4 D N 2013AWP04219OE A 2018024 
04-020865 O US AZ PHOENIX          33 41 20.91N 112 05 12.67W SIGN               1 00002 01461 U 1 A U                A 2013157 
04-020863 O US AZ PHOENIX          33 41 21.12N 112 05 07.22W SIGN               1 00002 01464 U 1 A U                A 2013157 
04-020889 O US AZ PHOENIX          33 41 21.21N 112 04 24.41W NAVAID             1 00013 01488 U 1 A U                A 2013157 
04-020882 O US AZ PHOENIX          33 41 21.43N 112 06 30.88W POLE               1 00065 01483 U 1 A U                A 2013157 
04-020787 O US AZ PHOENIX          33 41 21.47N 112 04 29.43W SIGN               1 00003 01477 U 1 A U                A 2013157 
04-020854 O US AZ PHOENIX          33 41 21.81N 112 04 55.40W SIGN               1 00006 01469 U 1 A U                A 2013157 
04-020875 O US AZ PHOENIX          33 41 22.07N 112 05 22.48W GEN UTIL           1 00003 01456 U 1 A U                A 2013157 
04-020837 O US AZ PHOENIX          33 41 22.23N 112 04 50.18W SIGN               1 00003 01468 U 1 A U                A 2013157 
04-020830 O US AZ PHOENIX          33 41 22.32N 112 04 48.81W SIGN               1 00002 01469 U 1 A U                A 2013157 
04-020805 O US AZ PHOENIX          33 41 22.37N 112 04 37.90W NAVAID             1 00004 01475 U 1 A U                A 2013157 
04-020791 O US AZ PHOENIX          33 41 22.39N 112 04 29.96W SIGN               1 00003 01478 U 1 A U                A 2013157 
04-020811 O US AZ PHOENIX          33 41 22.49N 112 04 43.61W SIGN               1 00004 01472 U 1 A U                A 2013157 
04-052925 U US AZ PHOENIX          33 41 22.56N 112 05 39.81W BLDG               1 00022 01468 N 4 D N 2013AWP04204OE A 2018024 
04-052926 U US AZ PHOENIX          33 41 22.59N 112 05 40.79W BLDG               1 00022 01468 N 4 D N 2013AWP04207OE A 2018024 
04-020864 O US AZ PHOENIX          33 41 22.59N 112 05 12.77W GEN UTIL           1 00001 01461 U 1 A U                A 2013157 
04-020872 O US AZ PHOENIX          33 41 22.63N 112 05 21.05W SIGN               1 00002 01457 U 1 A U                A 2013157 
04-062258 U US AZ PHOENIX          33 41 22.71N 112 06 43.74W SIGN               1 00048 01461 N 4 D N 2018AWP13395OE A 2018302 
04-020786 O US AZ PHOENIX          33 41 22.90N 112 04 28.45W GEN UTIL           1 00003 01479 U 1 A U                A 2013157 
04-020848 O US AZ PHOENIX          33 41 23.05N 112 04 54.44W POLE               1 00003 01467 U 1 A U                A 2013157 
04-020877 O US AZ PHOENIX          33 41 23.28N 112 05 22.79W SIGN               1 00001 01456 U 1 A U                A 2013157 
04-020838 O US AZ PHOENIX          33 41 23.34N 112 04 50.43W SIGN               1 00005 01470 U 1 A U                A 2013157 
04-020790 O US AZ PHOENIX          33 41 23.43N 112 04 29.79W SIGN               1 00003 01478 U 1 A U                A 2013157 
04-020820 O US AZ PHOENIX          33 41 23.60N 112 04 45.84W SIGN               1 00003 01471 U 1 A U                A 2013157 
04-020814 O US AZ PHOENIX          33 41 23.73N 112 04 43.95W SIGN               1 00004 01473 U 1 A U                A 2013157 
04-020866 O US AZ PHOENIX          33 41 24.10N 112 05 13.22W SIGN               1 00002 01461 U 1 A U                A 2013157 
04-020834 O US AZ PHOENIX          33 41 24.13N 112 04 49.12W SIGN               1 00004 01470 U 1 A U                A 2013157 
04-020890 O US AZ PHOENIX          33 41 24.44N 112 03 56.84W POLE               1 00043 01530 U 1 A U                A 2013157 
04-020763 O US AZ PHOENIX          33 41 24.89N 112 03 58.17W POLE               1 00039 01526 U 2 C U                A 2013157 
04-053304 U US AZ PHOENIX          33 41 25.22N 112 06 04.84W BLDG               1 00024 01459 N 4 D N 2014AWP06411OE A 2018025 
04-020789 O US AZ PHOENIX          33 41 25.25N 112 04 29.87W SIGN               1 00005 01480 U 1 A U                A 2013157 
04-020772 O US AZ PHOENIX          33 41 25.45N 112 02 55.13W POLE               1 00101 01603 U 2 C U                A 2013157 
04-020784 O US AZ PHOENIX          33 41 25.72N 112 04 27.98W SIGN               1 00003 01480 U 1 A U                A 2013157 
04-020828 O US AZ PHOENIX          33 41 26.00N 112 04 48.93W SIGN               1 00004 01472 U 1 A U                A 2013157 
04-020891 O US AZ PHOENIX          33 41 26.01N 112 03 56.83W POLE               1 00048 01536 U 1 A U                A 2013157 
04-020816 O US AZ PHOENIX          33 41 26.10N 112 04 44.27W SIGN               1 00003 01473 U 1 A U                A 2013157 
04-020795 O US AZ PHOENIX          33 41 26.23N 112 04 32.35W SIGN               1 00004 01479 U 1 A U                A 2013157 
04-000715 U US AZ PHOENIX          33 41 26.59N 112 05 51.87W BLDG               1 00024 01462 N 4 D N 2004AWP04685OE C 2014124 
04-020868 O US AZ PHOENIX          33 41 26.90N 112 05 15.86W POLE               1 00061 01521 U 1 A U                A 2013157 
04-020870 O US AZ PHOENIX          33 41 26.91N 112 05 19.74W POLE               1 00063 01521 U 1 A U                A 2013157 
04-020878 O US AZ PHOENIX          33 41 26.93N 112 05 23.40W POLE               1 00057 01514 U 1 A U                A 2013157 
04-020851 O US AZ PHOENIX          33 41 27.01N 112 04 55.65W POLE               1 00032 01500 U 1 A U                A 2013157 
04-020730 O US AZ PHOENIX          33 41 27.02N 112 04 55.65W POLE               1 00030 01498 U 1 A U                A 2013157 
04-020845 O US AZ PHOENIX          33 41 27.02N 112 04 53.51W POLE               1 00033 01501 U 1 A U                A 2013157 
04-020841 O US AZ PHOENIX          33 41 27.03N 112 04 51.38W POLE               1 00033 01502 U 1 A U                A 2013157 
04-020810 O US AZ PHOENIX          33 41 27.05N 112 04 42.68W GEN UTIL           1 00004 01476 U 1 A U                A 2013157 
04-020827 O US AZ PHOENIX          33 41 27.06N 112 04 48.19W POLE               1 00033 01503 U 1 A U                A 2013157 
04-020819 O US AZ PHOENIX          33 41 27.08N 112 04 46.06W POLE               1 00034 01503 U 1 A U                A 2013157 
04-020729 O US AZ PHOENIX          33 41 27.09N 112 04 45.53W POLE               1 00032 01502 U 1 A U                A 2013157 
04-020855 O US AZ PHOENIX          33 41 27.23N 112 04 56.97W SIGN               1 00004 01471 U 1 A U                A 2013157 
04-020860 O US AZ PHOENIX          33 41 27.26N 112 05 00.68W FENCE              1 00004 01470 U 1 A U                A 2013157 
04-020856 O US AZ PHOENIX          33 41 27.48N 112 04 57.85W BLDG               1 00010 01477 U 1 A U                A 2013157 
04-020892 O US AZ PHOENIX          33 41 27.58N 112 03 56.83W POLE               1 00035 01525 U 1 A U                A 2013157 
04-020806 O US AZ PHOENIX          33 41 27.62N 112 04 41.26W POLE               1 00024 01496 U 1 A U                A 2013157 
04-000397 O US AZ PHOENIX          33 41 27.86N 112 03 44.92W POLE               1 00038 01660 R 1 A N                C 2011069 
04-020859 O US AZ PHOENIX          33 41 27.95N 112 04 59.64W NAVAID             1 00036 01503 U 1 A U                A 2013157 
04-020850 O US AZ PHOENIX          33 41 27.98N 112 04 55.53W POLE               1 00032 01501 U 1 A U                A 2013157 
04-020846 O US AZ PHOENIX          33 41 28.00N 112 04 53.67W POLE               1 00032 01502 U 1 A U                A 2013157 
04-020842 O US AZ PHOENIX          33 41 28.01N 112 04 51.54W POLE               1 00032 01502 U 1 A U                A 2013157 
04-020832 O US AZ PHOENIX          33 41 28.03N 112 04 49.40W POLE               1 00033 01503 U 1 A U                A 2013157 
04-020823 O US AZ PHOENIX          33 41 28.04N 112 04 47.27W POLE               1 00034 01504 U 1 A U                A 2013157 
04-020817 O US AZ PHOENIX          33 41 28.05N 112 04 45.41W POLE               1 00032 01504 U 1 A U                A 2013157 
04-020798 O US AZ PHOENIX          33 41 28.33N 112 04 35.38W SIGN               1 00006 01480 U 1 A U                A 2013157 
04-020879 O US AZ PHOENIX          33 41 28.41N 112 05 33.39W BLDG               1 00036 01487 U 1 A U                A 2013157 
04-020873 O US AZ PHOENIX          33 41 28.47N 112 05 21.76W NAVAID             1 00023 01480 U 1 A U                A 2013157 
04-085095 U US AZ PHONEIX          33 41 28.57N 112 05 31.92W BLDG               1 00032 01484 N 4 D N 2023AWP13053OE A 2023333 
04-085096 U US AZ PHONEIX          33 41 28.57N 112 05 30.91W BLDG               1 00032 01484 N 4 D N 2023AWP13052OE A 2023333 
04-059170 U US AZ PHOENIX          33 41 28.76N 112 01 21.06W TOWER              1 00062 01618 N 4 D N 2017AWP10351OE A 2018004 
04-020899 O US AZ PHOENIX          33 41 28.95N 112 00 50.36W POLE               1 00061 01635 U 1 A U                A 2013157 
04-059171 U US AZ PHOENIX          33 41 29.02N 112 00 12.55W TOWER              1 00062 01667 N 4 D N 2017AWP10352OE A 2018004 
04-020849 O US AZ PHOENIX          33 41 29.12N 112 04 55.53W POLE               1 00033 01503 U 1 A U                A 2013157 
04-020844 O US AZ PHOENIX          33 41 29.13N 112 04 53.66W POLE               1 00034 01505 U 1 A U                A 2013157 
04-020840 O US AZ PHOENIX          33 41 29.15N 112 04 51.54W POLE               1 00033 01504 U 1 A U                A 2013157 
04-020831 O US AZ PHOENIX          33 41 29.16N 112 04 49.41W POLE               1 00032 01504 U 1 A U                A 2013157 
04-020822 O US AZ PHOENIX          33 41 29.17N 112 04 47.28W POLE               1 00034 01506 U 1 A U                A 2013157 
04-020818 O US AZ PHOENIX          33 41 29.18N 112 04 46.23W POLE               1 00034 01507 U 1 A U                A 2013157 
04-020858 O US AZ PHOENIX          33 41 29.28N 112 04 58.75W FENCE              1 00003 01471 U 1 A U                A 2013157 
04-020774 O US AZ PHOENIX          33 41 30.09N 112 02 55.09W POLE               1 00100 01608 U 2 C U                A 2013157 
04-020880 O US AZ PHOENIX          33 41 30.18N 112 05 33.98W BLDG               1 00037 01488 U 1 A U                A 2013157 
04-020839 O US AZ PHOENIX          33 41 30.20N 112 04 51.32W BLDG               1 00026 01498 U 1 A U                A 2013157 
04-020797 O US AZ PHOENIX          33 41 30.24N 112 04 34.34W BLDG               1 00023 01499 U 1 A U                A 2013157 
04-020853 O US AZ PHOENIX          33 41 30.37N 112 04 56.09W BLDG               1 00023 01493 U 1 A U                A 2013157 
04-020843 O US AZ PHOENIX          33 41 30.39N 112 04 52.58W BLDG               1 00023 01495 U 1 A U                A 2013157 
04-020835 O US AZ PHOENIX          33 41 30.40N 112 04 49.73W BLDG               1 00020 01492 U 1 A U                A 2013157 
04-020826 O US AZ PHOENIX          33 41 30.41N 112 04 47.53W BLDG               1 00022 01494 U 1 A U                A 2013157 
04-020809 O US AZ PHOENIX          33 41 30.43N 112 04 42.54W BLDG               1 00027 01499 U 1 A U                A 2013157 
04-020815 O US AZ PHOENIX          33 41 30.44N 112 04 44.53W BLDG               1 00024 01495 U 1 A U                A 2013157 
04-020804 O US AZ PHOENIX          33 41 30.45N 112 04 37.44W BLDG               1 00024 01499 U 1 A U                A 2013157 
04-020801 O US AZ PHOENIX          33 41 30.46N 112 04 36.15W BLDG               1 00026 01501 U 1 A U                A 2013157 
04-020792 O US AZ PHOENIX          33 41 30.47N 112 04 31.49W BLDG               1 00024 01501 U 1 A U                A 2013157 
04-085315 U US AZ PHONEIX          33 41 30.62N 112 05 30.91W BLDG               1 00036 01488 N 4 D N 2023AWP13055OE A 2024002 
04-085314 U US AZ PHONEIX          33 41 30.62N 112 05 31.92W BLDG               1 00036 01488 N 4 D N 2023AWP13054OE A 2024002 
04-085312 U US AZ PHOENIX          33 41 30.62N 112 05 31.77W BLDG               1 00030 01482 N 4 D N 2022AWP18270OE A 2024002 
04-085313 U US AZ PHOENIX          33 41 30.62N 112 05 31.05W BLDG               1 00030 01482 N 4 D N 2022AWP18271OE A 2024002 
04-020139 O US AZ PHOENIX          33 41 30.70N 112 00 09.30W TOWER              1 00063 01662 N 2 A N 2010AWP04625OE A 2010300 
04-020857 O US AZ PHOENIX          33 41 31.12N 112 04 58.76W FENCE              1 00004 01473 U 1 A U                A 2013157 
04-020796 O US AZ PHOENIX          33 41 31.45N 112 04 33.69W BLDG               1 00024 01501 U 1 A U                A 2013157 
04-020833 O US AZ PHOENIX          33 41 31.63N 112 04 49.74W BLDG               1 00020 01493 U 1 A U                A 2013157 
04-020824 O US AZ PHOENIX          33 41 31.63N 112 04 47.58W BLDG               1 00021 01494 U 1 A U                A 2013157 
04-020808 O US AZ PHOENIX          33 41 31.65N 112 04 42.55W BLDG               1 00027 01500 U 1 A U                A 2013157 
04-020813 O US AZ PHOENIX          33 41 31.67N 112 04 44.54W BLDG               1 00023 01495 U 1 A U                A 2013157 
04-020803 O US AZ PHOENIX          33 41 31.67N 112 04 37.46W BLDG               1 00026 01501 U 1 A U                A 2013157 
04-020800 O US AZ PHOENIX          33 41 31.68N 112 04 36.16W BLDG               1 00025 01501 U 1 A U                A 2013157 
04-020794 O US AZ PHOENIX          33 41 31.69N 112 04 31.80W BLDG               1 00024 01502 U 1 A U                A 2013157 
04-020852 O US AZ PHOENIX          33 41 31.70N 112 04 56.13W BLDG               1 00023 01494 U 1 A U                A 2013157 
04-020847 O US AZ PHOENIX          33 41 31.70N 112 04 54.22W BLDG               1 00023 01495 U 1 A U                A 2013157 
04-020836 O US AZ PHOENIX          33 41 31.73N 112 04 50.95W BLDG               1 00022 01494 U 1 A U                A 2013157 
04-081123 U US AZ PHOENIX          33 41 32.71N 112 05 43.74W BLDG               1 00034 01477 N 4 D N 2021AWP00002OE A 2023040 
04-020821 O US AZ PHOENIX          33 41 32.84N 112 04 47.56W BLDG               1 00022 01495 U 1 A U                A 2013157 
04-020812 O US AZ PHOENIX          33 41 32.87N 112 04 44.56W BLDG               1 00023 01496 U 1 A U                A 2013157 
04-020807 O US AZ PHOENIX          33 41 32.87N 112 04 42.56W BLDG               1 00027 01500 U 1 A U                A 2013157 
04-020902 O US AZ PHOENIX          33 41 32.88N 112 04 53.48W BLDG               1 00019 01491 U 1 A U                A 2013157 
04-020799 O US AZ PHOENIX          33 41 32.90N 112 04 36.17W BLDG               1 00026 01502 U 1 A U                A 2013157 
04-020802 O US AZ PHOENIX          33 41 32.90N 112 04 37.39W BLDG               1 00026 01501 U 1 A U                A 2013157 
04-020793 O US AZ PHOENIX          33 41 32.91N 112 04 31.90W BLDG               1 00024 01502 U 1 A U                A 2013157 
04-020905 O US AZ PHOENIX          33 41 33.10N 112 04 44.55W BLDG               1 00021 01494 U 1 A U                A 2013157 
04-020775 O US AZ PHOENIX          33 41 33.41N 112 07 02.81W POLE               1 00042 01685 U 2 C U                A 2013157 
04-000451 O US AZ PHOENIX          33 41 34.00N 112 00 12.00W TOWER              4 00262 01864 R 5 E M 1991AWP00611OE C 2014152 
04-020906 O US AZ PHOENIX          33 41 34.05N 112 04 37.62W BLDG               1 00019 01495 U 1 A U                A 2013157 
04-020907 O US AZ PHOENIX          33 41 34.07N 112 04 31.01W BLDG               1 00017 01496 U 1 A U                A 2013157 
04-020904 O US AZ PHOENIX          33 41 34.35N 112 05 00.18W CTRL TWR           1 00154 01624 R 1 A U                A 2013157 
04-020885 O US AZ PHOENIX          33 41 39.40N 112 07 02.78W POLE               1 00032 01693 U 1 A U                A 2013157 
04-020909 O US AZ PHOENIX          33 41 40.51N 112 04 10.79W POLE               1 00025 01519 U 1 A U                A 2013157 
04-020884 O US AZ PHOENIX          33 41 41.03N 112 07 02.81W POLE               1 00035 01711 U 1 A U                A 2013157 
04-020776 O US AZ PHOENIX          33 41 41.06N 112 07 02.78W POLE               1 00030 01713 U 2 C U                A 2013157 
04-000394 O US AZ PHOENIX          33 41 41.18N 112 07 04.04W TOWER              1 00066 01741 N 1 A N 2022AWP10175OE C 2023297 
04-020893 O US AZ PHOENIX          33 41 41.33N 112 03 57.68W SIGN               1 00054 01556 U 1 A U                A 2013157 
04-084481 U US AZ PHOENIX          33 41 41.57N 112 04 32.06W BLDG               1 00048 01536 N 4 D N 2021AWP19555OE A 2023214 
04-084485 U US AZ PHOENIX          33 41 41.58N 112 04 29.84W BLDG               1 00048 01537 N 4 D N 2021AWP19559OE A 2023214 
04-084486 U US AZ PHOENIX          33 41 41.58N 112 04 28.64W BLDG               1 00048 01537 N 4 D N 2021AWP19560OE A 2023214 
04-084489 U US AZ PHOENIX          33 41 41.66N 112 04 37.38W BLDG               1 00048 01534 N 4 D N 2021AWP19549OE A 2023214 
04-084490 U US AZ PHOENIX          33 41 41.66N 112 04 35.49W BLDG               1 00048 01534 N 4 D N 2021AWP19550OE A 2023214 
04-084480 U US AZ PHOENIX          33 41 41.67N 112 04 33.71W BLDG               1 00048 01536 N 4 D N 2021AWP19554OE A 2023214 
04-084475 U US AZ PHOENIX          33 41 41.71N 112 04 40.81W BLDG               1 00048 01531 N 4 D N 2021AWP19544OE A 2023214 
04-084476 U US AZ PHOENIX          33 41 41.72N 112 04 39.58W BLDG               1 00048 01531 N 4 D N 2021AWP19545OE A 2023214 
04-020886 O US AZ PHOENIX          33 41 42.20N 112 07 05.43W POLE               1 00015 01712 U 1 A U                A 2013157 
04-084474 U US AZ PHOENIX          33 41 42.48N 112 04 41.85W BLDG               1 00048 01531 N 4 D N 2021AWP19543OE A 2023214 
04-023923 U US AZ PHOENIX          33 41 42.75N 112 04 21.18W BLDG               1 00030 01525 N 4 D N 2011AWP04220OE A 2016252 
04-000506 O US AZ PHOENIX          33 41 43.01N 112 07 08.64W TOWER              1 00090 01769 R 2 C P 2011AWP01782OE C 2011346 
04-024128 U US AZ PHOENIX          33 41 43.10N 112 05 04.53W BLDG               1 00036 01508 N 4 D N 2011AWP03595OE A 2017157 
04-066524 U US AZ PHOENIX          33 41 44.00N 112 04 18.00W BLDG               1 00045 01541 N 4 D N 2018AWP06756OE A 2020162 
04-066523 U US AZ PHOENIX          33 41 44.40N 112 04 14.00W BLDG               1 00038 01536 N 4 D N 2018AWP06755OE A 2020162 
04-052945 U US AZ PHOENIX          33 41 44.46N 112 04 03.19W BLDG               1 00045 01545 N 4 D N 2013AWP05700OE A 2018025 
