  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
CU-000227 O CU    CUBA             22 04 51.00N 078 20 27.00W STACK              1 00230 00260 U 5 D U                C 2006302 
CU-000228 O CU    CUBA             22 04 53.00N 078 36 24.00W STACK              1 00215 00350 U 5 D U                C 2006218 
CU-000230 O CU    CUBA             22 05 35.90N 078 36 38.00W TOWER              1 00305 00350 U 5 D U                C 2023207 
CU-000231 O CU    CUBA             22 05 48.00N 079 42 45.00W STACK              1 00213 00578 U 2 D U                C 2006281 
CU-000232 O CU    CUBA             22 07 33.00N 080 20 13.00W STACK              1 00265 00460 U 9 I U                A 1996351 
CU-000233 O CU    CUBA             22 07 58.00N 080 23 53.00W TOWER              1 00280 00300 U 4 F U                C 2006232 
CU-000234 O CU    CUBA             22 08 06.80N 080 26 56.00W TOWER              1 00225 00243 U 2 D U                C 2018031 
CU-000236 O CU    CUBA             22 09 24.00N 080 18 52.00W BLDG               6 00215 00430 U 5 F U                C 2006225 
CU-000237 O CU    CUBA             22 09 30.00N 080 27 22.00W STACK              1 00230 00275 U 3 C U                C 2008092 
CU-000238 O CU    CUBA             22 09 30.83N 080 27 18.81W STACK              1 00320 00369 U 2 D U                C 2018031 
CU-000239 O CU    CUBA             22 09 31.30N 080 25 46.70W TOWER              1 00280 00349 U 4 D U                C 2018018 
CU-000240 O CU    CUBA             22 10 15.00N 078 47 52.00W STACK              1 00250 00345 U 6 D U                C 2006316 
CU-000241 O CU    CUBA             22 10 29.60N 080 26 01.80W STACK              1 00200 00295 U 5 D U                C 2018018 
CU-000242 O CU    CUBA             22 10 55.38N 080 29 23.62W POWER PLANT        1 00285 00352 U 3 D U                C 2023243 
CU-000243 O CU    CUBA             22 10 57.00N 080 29 26.00W TANK               1 00185 00245 U 3 C U                C 2008092 
CU-000244 O CU    CUBA             22 11 23.00N 080 31 04.00W STACK              1 00635 00733 U 3 C U                C 2008092 
CU-000245 O CU    CUBA             22 11 52.00N 084 07 23.00W TOWER              1 00275 00425 U 5 E U                C 2006232 
CU-000247 O CU    CUBA             22 14 29.00N 080 34 42.00W STACK              1 00225 00315 U 5 D U                C 2006309 
CU-000248 O CU    CUBA             22 14 31.00N 080 34 43.00W STACK              1 00200 00295 U 5 E U                C 2006197 
CU-000249 O CU    CUBA             22 14 43.15N 080 31 50.53W STACK              1 00180 00318 U 4 D U                C 2006302 
CU-000250 O CU    CUBA             22 14 43.53N 080 31 51.62W STACK              1 00250 00399 U 2 D U                C 2018031 
CU-000252 O CU    CUBA             22 16 04.00N 080 52 15.00W STACK              1 00299 00338 U 2 D U                C 2023271 
CU-000253 O CU    CUBA             22 16 31.00N 080 25 25.00W STACK              1 00220 00420 U 2 D U                C 2006275 
CU-000254 O CU    CUBA             22 16 35.00N 080 20 34.00W STACK              1 00220 00427 U 2 D U                C 2006218 
CU-000255 O CU    CUBA             22 17 15.00N 079 37 51.00W STACK              1 00230 00870 U 5 F U                C 2006344 
CU-000256 O CU    CUBA             22 18 58.00N 080 15 57.00W STACK              1 00230 00505 U 2 D U                C 2006275 
CU-000258 O CU    CUBA             22 19 04.00N 083 39 35.00W TOWER              1 00405 00500 U 5 I U                C 2017097 
CU-000259 O CU    CUBA             22 19 05.00N 080 03 10.00W STACK              1 00230 00650 U 5 F U                C 2006190 
CU-000260 O CU    CUBA             22 20 02.00N 079 39 58.00W TOWER              1 00235 00855 U 5 F U                C 2006190 
CU-000261 O CU    CUBA             22 20 16.00N 080 32 31.00W TOWER              1 00250 00350 U 5 F U                C 2006218 
CU-000263 O CU    CUBA             22 20 29.40N 079 13 15.60W STACK              1 00275 00330 U 5 D U                C 2023223 
CU-000264 O CU    CUBA             22 20 34.00N 079 14 52.50W STACK              1 00260 00356 U 5 D U                C 2023233 
CU-000265 O CU    CUBA             22 21 00.00N 080 18 21.00W STACK              1 00220 00499 U 2 D U                C 2006218 
CU-000266 O CU    CUBA             22 21 24.00N 080 46 31.00W STACK              1 00230 00413 U 5 C U                C 2009232 
CU-000267 O CU    CUBA             22 21 32.00N 079 39 25.00W STACK              1 00220 00760 U 5 F U                C 2006240 
CU-000268 O CU    CUBA             22 21 40.00N 080 14 42.00W STACK              1 00220 00550 U 9 I U                A 1996351 
CU-000269 O CU    CUBA             22 22 13.00N 078 53 07.00W TOWER              1 00427 00463 U 2 D U                C 2023226 
CU-000270 O CU    CUBA             22 22 16.00N 078 53 04.00W TOWER              1 00427 00473 U 2 D U                C 2023228 
CU-000271 O CU    CUBA             22 22 17.80N 079 57 48.20W TOWER              1 00605 01197 U 5 D U                C 2023305 
CU-000272 O CU    CUBA             22 22 22.00N 080 51 09.00W STACK              1 00215 00295 U 9 I U                A 1996351 
CU-000273 O CU    CUBA             22 22 25.00N 078 53 37.00W TOWER              1 00427 00450 U 2 D U                C 2023249 
CU-000274 O CU    CUBA             22 22 28.00N 078 53 34.00W TOWER              1 00427 00452 U 2 D U                C 2023241 
CU-000275 O CU    CUBA             22 22 36.00N 080 07 23.00W STACK              1 00230 00660 U 9 I U                A 1996351 
CU-000276 O CU    CUBA             22 22 36.00N 078 53 25.00W TOWER              1 00289 00363 U 2 D U                C 2023237 
CU-000277 O CU    CUBA             22 22 37.00N 080 11 40.00W STACK              1 00225 00545 U 9 I U                A 1996351 
CU-000278 O CU    CUBA             22 22 39.00N 078 53 26.00W TOWER              1 00289 00318 U 2 D U                C 2017334 
CU-000280 O CU    CUBA             22 22 39.00N 078 53 00.00W TOWER              1 00246 00273 U 2 D U                C 2006197 
CU-000281 O CU    CUBA             22 22 41.00N 078 53 00.00W TOWER              1 00246 00269 U 2 D U                C 2006211 
CU-000282 O CU    CUBA             22 22 43.00N 078 53 01.00W TOWER              1 00246 00269 U 2 D U                C 2006225 
CU-000283 O CU    CUBA             22 22 44.00N 078 53 28.00W TOWER              1 00289 00354 U 2 D U                C 2017334 
CU-000285 O CU    CUBA             22 22 46.00N 079 32 56.90W STACK              1 00265 00864 U 5 D U                C 2023255 
CU-000286 O CU    CUBA             22 22 45.00N 078 53 02.00W TOWER              1 00246 00266 U 2 D U                C 2006211 
CU-000287 O CU    CUBA             22 22 46.00N 080 16 42.00W STACK              1 00213 00555 U 2 D U                C 2006302 
CU-000288 O CU    CUBA             22 22 47.00N 078 53 03.00W TOWER              1 00246 00266 U 2 D U                C 2006316 
CU-000289 O CU    CUBA             22 22 49.00N 078 53 04.00W TOWER              1 00246 00263 U 2 D U                C 2006295 
CU-000290 O CU    CUBA             22 22 52.00N 080 13 44.00W STACK              1 00230 00570 U 9 I U                A 1996351 
CU-000291 O CU    CUBA             22 22 54.00N 079 30 11.00W STACK              1 00220 00710 U 5 D U                C 2006204 
CU-000292 O CU    CUBA             22 23 14.00N 078 46 56.00W STACK              2 00250 00260 U 5 D U                C 2006190 
CU-000295 O CU    CUBA             22 25 58.00N 083 39 45.00W TOWER              3 00430 00590 U 2 D U                C 2006211 
CU-000296 O CU    CUBA             22 26 04.00N 080 31 48.00W STACK              1 00225 00385 U 6 E U                C 2006218 
CU-000297 O CU    CUBA             22 26 11.00N 083 40 26.00W TOWER              1 00250 00459 U 5 C U                C 2008060 
CU-000299 O CU    CUBA             22 26 54.00N 079 53 35.00W TOWER              4 00548 00729 U 9 I U                C 2000059 
CU-000300 O CU    CUBA             22 30 02.00N 081 08 06.00W STACK              1 00240 00260 U 5 E U                C 2006323 
CU-000301 O CU    CUBA             22 30 15.00N 079 49 02.00W TOWER              1 00200 00390 U 9 I U                A 1996351 
CU-000302 O CU    CUBA             22 30 21.00N 079 29 39.00W STACK              1 00235 00295 U 6 E U                C 2006232 
CU-000303 O CU    CUBA             22 30 33.00N 083 31 08.00W TOWER              1 00430 00610 U 9 I U                A 1996351 
CU-000305 O CU    CUBA             22 31 50.50N 080 52 05.90W STACK              1 00260 00360 U 5 D U                C 2023257 
CU-000306 O CU    CUBA             22 34 27.00N 080 56 22.00W STACK              2 00240 00440 U 5 E U                C 2006330 
CU-000307 O CU    CUBA             22 35 12.00N 083 56 08.00W TOWER              1 00200 00856 U 5 G U                C 2006218 
CU-000308 O CU    CUBA             22 35 30.00N 079 42 42.00W STACK              1 00226 00302 U 9 I U                A 1996351 
CU-000309 O CU    CUBA             22 35 40.00N 080 18 47.00W STACK              2 00240 00535 U 6 E U                C 2006302 
CU-000310 O CU    CUBA             22 35 34.00N 079 51 20.00W STACK              1 00230 00390 U 9 I U                C 2000059 
