  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
37-022075 O US NC OAK ISLAND       33 55 53.52N 078 04 07.96W BLDG               1 00016 00034 U 1 A U                A 2012269 
37-022074 O US NC OAK ISLAND       33 55 53.62N 078 04 07.33W POLE               1 00033 00051 U 1 A U                A 2012269 
37-022107 O US NC OAK ISLAND       33 55 53.63N 078 04 16.00W BLDG               1 00021 00041 U 1 A U                A 2012269 
37-022059 O US NC OAK ISLAND       33 55 53.67N 078 04 02.94W BLDG               1 00021 00039 U 1 A U                A 2012269 
37-022095 O US NC OAK ISLAND       33 55 54.01N 078 04 12.00W BLDG               1 00012 00031 U 1 A U                A 2012269 
37-022072 O US NC OAK ISLAND       33 55 54.10N 078 04 07.21W BLDG               1 00016 00034 U 1 A U                A 2012269 
37-022051 O US NC OAK ISLAND       33 55 54.15N 078 04 01.02W BLDG               1 00026 00043 U 1 A U                A 2012269 
37-021975 O US NC OAK ISLAND       33 55 54.24N 078 04 28.03W FENCE              1 00011 00033 U 1 A U                A 2012269 
37-022054 O US NC OAK ISLAND       33 55 54.25N 078 04 02.81W BLDG               1 00023 00041 U 1 A U                A 2012269 
37-022104 O US NC OAK ISLAND       33 55 54.30N 078 04 15.21W POLE               1 00027 00047 U 1 A U                A 2012269 
37-022087 O US NC OAK ISLAND       33 55 54.39N 078 04 11.24W POLE               1 00028 00047 U 1 A U                A 2012269 
37-022094 O US NC OAK ISLAND       33 55 54.54N 078 04 12.55W BLDG               1 00013 00032 U 1 A U                A 2012269 
37-022080 O US NC OAK ISLAND       33 55 54.67N 078 04 10.70W BLDG               1 00013 00032 U 1 A U                A 2012269 
37-022172 O US NC OAK ISLAND       33 55 54.67N 078 04 09.03W T-L TWR            1 00065 00083 U 1 A U                A 2012269 
37-022049 O US NC OAK ISLAND       33 55 54.83N 078 04 00.79W BLDG               1 00026 00043 U 1 A U                A 2012269 
37-022052 O US NC OAK ISLAND       33 55 54.87N 078 04 02.72W BLDG               1 00022 00039 U 1 A U                A 2012269 
37-022066 O US NC OAK ISLAND       33 55 54.99N 078 04 06.01W BLDG               1 00014 00032 U 1 A U                A 2012269 
37-022081 O US NC OAK ISLAND       33 55 55.00N 078 04 11.32W BLDG               1 00013 00032 U 1 A U                A 2012269 
