  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
34-022893 O US NJ ROBBINSVILLE     40 12 54.45N 074 37 09.27W POLE               1 00043 00176 U 2 C U                A 2011053 
34-022859 O US NJ ROBBINSVILLE     40 12 54.78N 074 37 14.28W BLDG               1 00054 00185 U 2 C U                A 2011053 
34-022839 O US NJ ROBBINSVILLE     40 12 54.98N 074 36 16.66W SIGN               1 00019 00117 U 2 C U                A 2011053 
34-022830 O US NJ ROBBINSVILLE     40 12 55.35N 074 36 12.15W POLE               1 00034 00135 U 2 C U                A 2011053 
34-022829 O US NJ ROBBINSVILLE     40 12 55.52N 074 36 14.06W POLE               1 00034 00134 U 2 C U                A 2011053 
34-022832 O US NJ ROBBINSVILLE     40 12 55.72N 074 36 21.03W POLE               1 00025 00117 U 2 C U                A 2011053 
34-022831 O US NJ ROBBINSVILLE     40 12 56.07N 074 36 23.45W POLE               1 00024 00115 U 2 C U                A 2011053 
34-022806 O US NJ ROBBINSVILLE     40 12 56.61N 074 36 49.75W BLDG               1 00011 00136 U 2 C U                A 2011053 
34-022756 O US NJ ROBBINSVILLE     40 12 57.77N 074 36 36.50W POLE               1 00038 00148 U 2 C U                A 2011053 
34-022755 O US NJ ROBBINSVILLE     40 12 57.79N 074 36 42.94W POLE               1 00035 00163 U 2 C U                A 2011053 
34-022768 O US NJ ROBBINSVILLE     40 12 58.52N 074 36 56.65W BLDG               1 00022 00149 U 2 C U                A 2011053 
34-022754 O US NJ ROBBINSVILLE     40 12 58.53N 074 36 44.22W POLE               1 00039 00162 U 2 C U                A 2011053 
34-025118 O US NJ TRENTON          40 12 59.00N 074 45 57.00W BLDG-TWR           1 00239 00265 R 5 E P 2015AEA03820OE A 2016193 
34-022770 O US NJ ROBBINSVILLE     40 12 59.08N 074 36 49.88W POLE               1 00038 00154 U 2 C U                A 2011053 
34-022769 O US NJ ROBBINSVILLE     40 12 59.24N 074 36 55.64W POLE               1 00033 00152 U 2 C U                A 2011053 
34-022748 O US NJ ROBBINSVILLE     40 12 59.30N 074 36 37.06W BLDG               1 00033 00151 U 2 C U                A 2011053 
34-000707 O US NJ ROBBINSVILLE     40 13 02.69N 074 37 36.09W TOWER              1 00148 00268 N 4 D N 2016AEA11446OE C 2018323 
34-001067 U US NJ NEPTUNE          40 13 05.00N 074 02 33.00W TOWER              1 00180 00280 N 4 D U 2006AEA03886OE C 2014124 
34-000023 O US NJ NEPTUNE          40 13 06.40N 074 02 33.49W TOWER              1 00242 00342 M 1 D N 2006AEA04417OE C 2007085 
34-000160 O US NJ FARMINGDALE      40 13 08.00N 074 08 40.00W TOWER              1 00147 00249 U 4 D U 0068_NY00357OE C 2014124 
34-000162 O US NJ NEPTUNE          40 13 10.00N 074 03 09.00W TOWER              1 00200 00300 U 4 D M 1969AEA00037OE C 2014124 
34-000662 O US NJ NEPTUNE          40 13 11.00N 074 03 09.00W TOWER              1 00192 00291 N 5 E N                C 2014152 
34-001032 O US NJ ALLEN            40 13 11.42N 074 37 00.25W TOWER              1 00155 00261 N 1 A N 2010AEA00382OE C 2010078 
34-000177 O US NJ TRENTON          40 13 14.00N 074 45 39.00W BLDG               1 00134 00185 N 5 E N 1971AEA00269OE C 2014152 
34-000833 O US NJ NEPTUNE          40 13 29.00N 074 03 18.00W TOWER              1 00201 00342 R 5 E M 1970AEA00452OE C 2014152 
34-000832 O US NJ NEPTUNE          40 13 30.70N 074 03 20.30W TOWER              1 00385 00532 D 1 A N 2009AEA03862OE C 2012172 
34-024834 O US NJ FARMINGDALE      40 13 30.83N 074 13 22.19W T-L TWR            1 00034 00151 N 5 D N 2012AEA00093OE A 2013172 
34-076451 O US NJ HAMILTON         40 13 30.83N 074 39 06.71W TOWER              1 00126 00230 N 2 C N 2022AEA11956OE C 2023130 
34-000798 O US NJ FARMINGDALE      40 13 38.75N 074 12 22.76W TOWER              1 00339 00433 D 5 D N 2005AEA01425OE C 2005240 
34-000859 U US NJ ASBURY PARK      40 13 43.00N 073 59 54.00W TOWER              1 00279 00293 R 4 D M 1997AEA02838OE C 2014124 
34-024761 O US NJ NEPTUNE          40 13 45.20N 074 05 25.20W TOWER              1 00450 00570 D 2 C N 2021AEA18094OE C 2023153 
34-000355 O US NJ TINTON FALLS     40 13 45.40N 074 05 23.20W TOWER              1 00194 00304 N 2 C N 2008AEA04052OE C 2014003 
34-024837 O US NJ GLENDOLA         40 13 46.60N 074 05 24.90W TOWER              1 00194 00299 N 2 C N 2001AEA00873OE A 2014007 
34-024838 O US NJ GLENDOLA         40 13 47.60N 074 05 23.30W TOWER              1 00193 00291 N 2 C N 2008AEA04051OE A 2014007 
34-024833 O US NJ FARMINGDALE      40 13 48.16N 074 13 53.49W T-L TWR            1 00040 00159 N 5 D N 2012AEA00092OE A 2013172 
34-024839 O US NJ GLENDOLA         40 13 48.80N 074 05 25.10W TOWER              1 00196 00289 N 2 C N 2008AEA04049OE A 2014007 
34-023923 O US NJ HAMILTON TOWNSHI 40 13 51.12N 074 43 25.95W POLE               1 00199 00249 N 5 E N 2009AEA02820OE A 2011220 
34-000127 U US NJ ASBURY PARK      40 13 53.00N 074 03 17.00W TOWER              1 00120 00275 U 4 D U 0068_NY00220OE C 2014124 
34-023909 O US NJ TRENTON          40 14 03.23N 074 47 45.83W BLDG-TWR           1 00090 00119 N 5 E N 2010AEA00289OE A 2011195 
34-000030 O US NJ TRENTON          40 14 04.99N 074 46 00.61W TOWER              1 00457 00570 D 1 A N 2012AEA05123OE C 2013364 
34-025339 U US NJ ROBBINSVILLE     40 14 08.41N 074 35 21.42W TOWER              1 00137 00228 N 4 D N 2011AEA04844OE A 2017031 
34-000420 O US NJ TRENTON          40 14 09.20N 074 46 12.08W TOWER              1 00252 00368 R 1 A M 2002AEA03804OE C 2004270 
34-000980 O US NJ OCEAN            40 14 20.42N 074 02 38.88W TOWER              1 00265 00399 D 1 A N 2023AEA03822OE C 2023318 
34-000038 O US NJ ASBURY PARK      40 14 21.00N 074 02 31.00W TOWER              1 00430 00557 R 1 D M 1997AEA02796OE C 2014152 
34-000660 U US NJ OCEAN TWP        40 14 24.00N 074 02 55.00W TOWER              1 00175 00255 U     U                C 1989268 
34-059115 U US NJ TRENTON          40 14 35.68N 074 44 15.96W POLE               1 00170 00239 N 4 D N 2012AEA04793OE A 2018026 
34-077160 O US NJ TRENTON          40 14 39.18N 074 47 31.02W TOWER              1 00120 00240 N 1 A N 2021AEA03923OE A 2022140 
34-059829 U US NJ LAWRENCEVILLE    40 14 40.14N 074 44 59.36W POLE               1 00134 00233 N 1 A N 2015AEA00494OE A 2018026 
34-059925 U US NJ TRENTON          40 14 45.00N 074 48 12.20W ANTENNA            1 00157 00281 N 1 A N 2015AEA02767OE A 2018023 
34-025603 U US NJ HAMILTON         40 14 54.54N 074 40 56.42W TOWER              1 00155 00213 N 4 D N 2017AEA03361OE A 2017124 
34-000809 O US NJ FREEHOLD         40 15 02.80N 074 15 05.85W TOWER              1 00239 00380 D 1 A N 2011AEA04142OE C 2014189 
34-000109 O US NJ COLTS NECK       40 15 03.00N 074 10 51.00W POLE               1 00094 00367 N 5 E U 1966AEA00083OE C 2014152 
34-000785 O US NJ FREEHOLD         40 15 03.90N 074 17 27.30W TOWER              1 00182 00375 N 1 A N 2017AEA11160OE C 2018135 
34-020055 O US NJ COLLINGWOOD PARK 40 15 04.00N 074 10 47.30W TOWER              1 00160 00466 R 1 A P 2011AEA04601OE C 2016224 
34-058754 U US NJ EWING            40 15 12.14N 074 48 14.64W ANTENNA            1 00092 00204 N 2 C N 2011AEA01038OE A 2018023 
34-077271 U US NJ ROBBINSVILLE     40 15 12.50N 074 34 48.70W BLDG               1 00200 00304 N 2 C N 2020AEA09788OE C 2022279 
34-000800 O US NJ HIGHTSTOWN       40 15 15.96N 074 30 31.84W TOWER              1 00400 00513 D 1 A N 2019AEA09431OE C 2020024 
34-076859 U US NJ LAWRENCEVILLE    40 15 21.24N 074 44 39.83W BLDG               1 00031 00091 N 4 D N 2021AEA06107OE A 2021265 
34-077419 U US NJ EWING            40 15 21.74N 074 50 36.34W SIGN               1 00030 00073 N 4 D N 2021AEA01398OE A 2023296 
34-077424 U US NJ EWING            40 15 27.95N 074 50 36.79W SIGN               1 00100 00144 N 4 D N 2021AEA01403OE A 2023297 
34-000203 O US NJ WEST WINDSOR     40 15 30.00N 074 38 58.00W TOWER              1 00303 00404 M 5 E N 1994AEA02346OE C 2014152 
34-077425 U US NJ EWING            40 15 31.81N 074 50 35.72W SIGN               1 00100 00143 N 4 D N 2021AEA01404OE A 2023297 
34-000389 O US NJ EAST WINDSOR     40 15 32.56N 074 29 49.38W TOWER              1 00259 00369 N 1 A N 2016AEA11584OE C 2017265 
34-077430 U US NJ EWING            40 15 33.47N 074 50 47.06W SIGN               1 00032 00106 N 4 D N 2021AEA01410OE A 2023297 
34-077421 U US NJ EWING            40 15 34.53N 074 50 36.57W SIGN               1 00029 00094 N 4 D N 2021AEA01400OE A 2023297 
34-077426 U US NJ EWING            40 15 35.57N 074 50 35.27W SIGN               1 00100 00150 N 4 D N 2021AEA01405OE A 2023297 
34-077429 U US NJ EWING            40 15 35.73N 074 50 42.93W SIGN               1 00040 00120 N 4 D N 2021AEA01408OE A 2023297 
34-077431 U US NJ EWING            40 15 36.69N 074 50 41.65W SIGN               1 00034 00113 N 4 D N 2021AEA01409OE A 2023297 
34-077422 U US NJ EWING            40 15 36.85N 074 50 37.37W SIGN               1 00033 00110 N 4 D N 2021AEA01401OE A 2023297 
34-000920 O US NJ ENGLISHTOWN      40 15 38.05N 074 24 14.96W TOWER              1 00199 00342 N 1 A N 2000AEA00372OE C 2012165 
34-006116 U US NJ TITUSVILLE       40 15 41.00N 074 46 52.00W TOWER              1 00120 00279 U     U                A 1976043 
34-077427 U US NJ EWING            40 15 41.89N 074 50 42.11W SIGN               1 00100 00166 N 4 D N 2021AEA01406OE A 2023297 
34-077412 U US NJ EWING            40 15 42.20N 074 50 34.85W SIGN               1 00030 00130 N 4 D N 2021AEA01391OE A 2023275 
34-059990 U US NJ ENGLISHTOWN      40 15 42.47N 074 24 55.41W T-L TWR            1 00075 00211 N 4 D N 2016AEA00049OE A 2018028 
34-059980 U US NJ ENGLISHTOWN      40 15 42.77N 074 24 58.17W T-L TWR            1 00075 00210 N 4 D N 2016AEA00050OE A 2018028 
34-059973 U US NJ ENGLISHTOWN      40 15 43.05N 074 25 00.93W T-L TWR            1 00070 00203 N 4 D N 2016AEA00051OE A 2018028 
34-059991 U US NJ ENGLISHTOWN      40 15 43.33N 074 25 03.70W T-L TWR            1 00070 00201 N 4 D N 2016AEA00052OE A 2018028 
34-059981 U US NJ ENGLISHTOWN      40 15 43.56N 074 25 06.13W T-L TWR            1 00070 00199 N 4 D N 2016AEA00053OE A 2018028 
34-059974 U US NJ ENGLISHTOWN      40 15 43.82N 074 25 08.83W T-L TWR            1 00075 00203 N 4 D N 2016AEA00054OE A 2018028 
34-059982 U US NJ ENGLISHTOWN      40 15 44.05N 074 25 11.10W T-L TWR            1 00070 00198 N 4 D N 2016AEA00055OE A 2018028 
34-077428 U US NJ EWING            40 15 44.30N 074 50 46.49W SIGN               1 00100 00176 N 4 D N 2021AEA01407OE A 2023297 
34-059975 U US NJ ENGLISHTOWN      40 15 44.37N 074 25 14.21W T-L TWR            1 00070 00197 N 4 D N 2016AEA00056OE A 2018028 
34-059992 U US NJ ENGLISHTOWN      40 15 44.69N 074 25 17.36W T-L TWR            1 00070 00199 N 4 D N 2016AEA00057OE A 2018028 
34-059983 U US NJ ENGLISHTOWN      40 15 44.97N 074 25 20.28W T-L TWR            1 00070 00201 N 4 D N 2016AEA00058OE A 2018028 
34-059976 U US NJ ENGLISHTOWN      40 15 45.24N 074 25 23.34W T-L TWR            1 00075 00208 N 4 D N 2016AEA00059OE A 2018028 
34-077423 U US NJ EWING            40 15 45.39N 074 50 47.54W SIGN               1 00031 00109 N 4 D N 2021AEA01402OE A 2023297 
34-059985 U US NJ ENGLISHTOWN      40 15 45.41N 074 25 36.18W T-L TWR            1 00070 00205 N 4 D N 2016AEA00064OE A 2018028 
34-059993 U US NJ ENGLISHTOWN      40 15 45.44N 074 25 26.32W T-L TWR            1 00070 00204 N 4 D N 2016AEA00060OE A 2018028 
34-059994 U US NJ ENGLISHTOWN      40 15 45.49N 074 25 33.80W T-L TWR            1 00070 00205 N 4 D N 2016AEA00063OE A 2018028 
34-059984 U US NJ ENGLISHTOWN      40 15 45.53N 074 25 29.64W T-L TWR            1 00075 00208 N 4 D N 2016AEA00061OE A 2018028 
34-059977 U US NJ ENGLISHTOWN      40 15 45.53N 074 25 31.64W T-L TWR            1 00070 00204 N 4 D N 2016AEA00062OE A 2018028 
34-077413 U US NJ EWING            40 15 46.10N 074 50 30.59W SIGN               1 00033 00147 N 4 D N 2021AEA01392OE A 2023268 
34-000271 O US NJ TRENTON          40 15 48.00N 074 48 29.00W STACK              1 00233 00365 R 1 A M                C 2014152 
34-000551 O US NJ FREEHOLD         40 15 48.60N 074 14 55.30W TOWER              1 00280 00439 D 2 C N 2011AEA04308OE C 2014006 
34-068198 O US NJ WEST TRENTON     40 15 49.16N 074 50 19.91W TOWER              1 00150 00275 N 1 A N 2018AEA09515OE A 2018345 
34-000717 O US NJ WEST TRENTON     40 15 52.00N 074 50 17.60W TOWER              1 00150 00288 R 4 D P 2019AEA00632OE C 2019085 
34-000467 O US NJ TRENTON          40 15 56.00N 074 45 26.00W TOWER              3 00198 00277 N 5 E N                C 2014152 
34-023949 O US NJ EWING            40 15 57.60N 074 46 08.30W TOWER              1 00133 00217 N 2 C N 2010AEA02836OE A 2011356 
34-000791 O US NJ HIGHTSTOWN       40 15 57.90N 074 30 49.20W TOWER              1 00232 00341 D 5 E N 2015AEA07780OE C 2016320 
34-066516 O US NJ METUCHEN         40 15 58.86N 074 38 49.88W T-L TWR            1 00199 00280 N 1 A N 2018AEA06726OE C 2020111 
34-059474 U US NJ EWING            40 16 02.83N 074 46 59.52W BLDG               1 00054 00178 N 4 D N 2013AEA04307OE A 2018024 
34-059475 U US NJ EWING            40 16 03.54N 074 46 56.47W BLDG               1 00054 00179 N 4 D N 2013AEA04308OE A 2018024 
34-059469 U US NJ EWING            40 16 03.75N 074 46 59.79W BLDG               1 00054 00178 N 4 D N 2013AEA04305OE A 2018024 
34-021009 O US NJ TRENTON          40 16 03.89N 074 49 15.80W POLE               1 00036 00192 U 1 A U                A 2011019 
34-020992 O US NJ TRENTON          40 16 05.26N 074 49 15.60W BLDG               1 00016 00171 U 1 A U                A 2011019 
34-059459 U US NJ EWING            40 16 05.56N 074 47 00.70W BLDG               1 00064 00188 N 4 D N 2013AEA04302OE A 2018024 
34-059473 U US NJ EWING            40 16 05.79N 074 46 56.85W BLDG               1 00064 00190 N 4 D N 2013AEA04303OE A 2018024 
34-059476 U US NJ EWING            40 16 05.96N 074 46 59.77W BLDG               1 00102 00226 N 4 D N 2013AEA04309OE A 2018024 
34-000318 O US NJ HIGHTSTOWN       40 16 06.00N 074 30 06.00W T-L TWR            1 00205 00308 U 5 E U                C 2014152 
34-077415 U US NJ EWING            40 16 06.18N 074 50 16.67W SIGN               1 00033 00213 N 4 D N 2021AEA01394OE A 2023265 
34-020991 O US NJ TRENTON          40 16 07.26N 074 49 13.64W POLE               1 00032 00185 U 1 A U                A 2011019 
34-059468 U US NJ EWING            40 16 07.28N 074 46 57.45W BLDG               1 00064 00190 N 4 D N 2013AEA04304OE A 2018024 
34-059472 U US NJ EWING            40 16 07.30N 074 47 00.85W BLDG               1 00064 00188 N 4 D N 2013AEA04301OE A 2018024 
34-077414 U US NJ EWING            40 16 10.50N 074 50 11.47W SIGN               1 00033 00229 N 4 D N 2021AEA01393OE A 2023268 
34-000349 O US NJ TRENTON          40 16 11.00N 074 38 32.00W T-L TWR            1 00226 00289 U 4 D U                C 2014152 
34-000045 O US NJ TINTON FALLS     40 16 11.62N 074 04 20.72W TOWER              1 00206 00302 R 1 A P 2017AEA02927OE C 2018031 
34-020980 O US NJ TRENTON          40 16 13.65N 074 48 40.39W TANK               1 00106 00275 U 1 A U                A 2011019 
34-000720 O US NJ WEST TRENTON     40 16 15.00N 074 48 30.00W POLE               1 00034 00193 U 1 A N                C 2014152 
34-020979 O US NJ TRENTON          40 16 16.38N 074 48 34.22W POLE               1 00037 00204 U 1 B U                A 2011019 
34-020978 O US NJ TRENTON          40 16 16.62N 074 48 41.56W BLDG               1 00088 00258 U 1 A U                A 2011019 
34-077416 U US NJ EWING            40 16 19.07N 074 50 01.71W SIGN               1 00033 00253 N 4 D N 2021AEA01395OE A 2023150 
34-020977 O US NJ TRENTON          40 16 19.13N 074 48 48.73W BLDG               1 00066 00235 U 1 A U                A 2011019 
34-020966 O US NJ TRENTON          40 16 19.71N 074 49 10.96W TOWER              1 00043 00210 U 1 A U                A 2011019 
34-000348 O US NJ TRENTON          40 16 21.00N 074 40 58.00W T-L TWR            1 00201 00254 U 4 D U                C 2014152 
34-020976 O US NJ TRENTON          40 16 21.59N 074 48 45.86W TANK               1 00041 00214 U 1 A U                A 2011019 
34-020946 O US NJ TRENTON          40 16 21.82N 074 49 12.41W FENCE              1 00008 00173 U 1 A U                A 2011019 
34-077417 U US NJ EWING            40 16 25.19N 074 49 55.45W SIGN               1 00033 00253 N 4 D N 2021AEA01396OE A 2023284 
34-020945 O US NJ TRENTON          40 16 26.06N 074 49 06.36W FENCE              1 00009 00186 U 1 A U                A 2011019 
34-059797 U US NJ TRENTON          40 16 26.19N 074 49 26.09W BLDG               1 00045 00245 N 4 D N 2014AEA07810OE A 2018024 
34-020952 O US NJ TRENTON          40 16 26.45N 074 48 27.14W BLDG               1 00018 00190 U 1 B U                A 2011019 
34-059730 U US NJ TRENTON          40 16 26.54N 074 49 24.25W BLDG               1 00016 00215 N 4 D N 2014AEA07809OE A 2018024 
34-059761 U US NJ TRENTON          40 16 27.00N 074 49 22.60W BLDG               1 00045 00246 N 4 D N 2014AEA07808OE A 2018024 
34-059762 U US NJ TRENTON          40 16 27.41N 074 49 25.16W BLDG               1 00016 00215 N 4 D N 2014AEA07811OE A 2018024 
34-059796 U US NJ TRENTON          40 16 27.49N 074 49 20.83W BLDG               1 00045 00246 N 4 D N 2014AEA07807OE A 2018024 
34-059869 U US NJ TRENTON          40 16 28.06N 074 49 30.85W POLE               1 00035 00234 N 4 D N 2015AEA02179OE A 2018025 
34-059864 U US NJ TRENTON          40 16 28.10N 074 49 30.60W POLE               1 00035 00234 N 4 D N 2015AEA02180OE A 2018025 
34-059865 U US NJ TRENTON          40 16 28.13N 074 49 30.34W POLE               1 00035 00235 N 4 D N 2015AEA02181OE A 2018025 
34-059795 U US NJ TRENTON          40 16 28.18N 074 49 23.96W BLDG               1 00016 00217 N 4 D N 2014AEA07805OE A 2018024 
34-077418 U US NJ EWING            40 16 28.23N 074 49 50.26W SIGN               1 00033 00248 N 4 D N 2021AEA01397OE A 2023296 
34-059798 U US NJ TRENTON          40 16 28.58N 074 49 22.06W BLDG               1 00016 00217 N 4 D N 2014AEA07812OE A 2018024 
34-059760 U US NJ TRENTON          40 16 28.86N 074 49 19.86W BLDG               1 00045 00246 N 4 D N 2014AEA07806OE A 2018024 
34-059756 U US NJ TRENTON          40 16 29.13N 074 49 26.15W BLDG               1 00045 00254 N 4 D N 2014AEA07783OE A 2018024 
34-059729 U US NJ TRENTON          40 16 29.49N 074 49 22.80W BLDG               1 00045 00247 N 4 D N 2014AEA07804OE A 2018024 
34-059791 U US NJ TRENTON          40 16 29.59N 074 49 28.14W BLDG               1 00045 00256 N 4 D N 2014AEA07782OE A 2018024 
34-059794 U US NJ TRENTON          40 16 30.59N 074 49 21.64W BLDG               1 00045 00252 N 4 D N 2014AEA07803OE A 2018024 
34-059728 U US NJ TRENTON          40 16 30.95N 074 49 20.36W BLDG               1 00016 00222 N 4 D N 2014AEA07802OE A 2018024 
34-059759 U US NJ TRENTON          40 16 31.47N 074 49 18.66W BLDG               1 00045 00252 N 4 D N 2014AEA07801OE A 2018024 
34-020956 O US NJ TRENTON          40 16 31.48N 074 49 04.78W BLDG               1 00062 00248 U 1 A U                A 2011019 
34-059792 U US NJ TRENTON          40 16 31.52N 074 49 24.95W BLDG               1 00045 00256 N 4 D N 2014AEA07785OE A 2018024 
34-059726 U US NJ TRENTON          40 16 31.61N 074 49 26.69W BLDG               1 00016 00227 N 4 D N 2014AEA07784OE A 2018024 
34-020953 O US NJ TRENTON          40 16 31.63N 074 48 34.36W POLE               1 00010 00190 U 1 B U                A 2011019 
34-020959 O US NJ TRENTON          40 16 32.14N 074 48 26.91W BLDG               1 00043 00223 U 1 B U                A 2011019 
34-059757 U US NJ TRENTON          40 16 32.53N 074 49 23.30W BLDG               1 00045 00259 N 4 D N 2014AEA07786OE A 2018024 
34-059727 U US NJ TRENTON          40 16 32.61N 074 49 18.28W BLDG               1 00045 00254 N 4 D N 2014AEA07800OE A 2018024 
34-059758 U US NJ TRENTON          40 16 32.91N 074 49 20.99W BLDG               1 00020 00232 N 4 D N 2014AEA07799OE A 2018024 
34-020965 O US NJ TRENTON          40 16 32.97N 074 49 39.59W TANK               1 00124 00357 U 1 A U                A 2011019 
34-000866 O US NJ EWING            40 16 33.00N 074 48 12.00W TOWER              1 00215 00369 D 2 C N 1997AEA02763OE C 2014152 
34-025259 U US NJ TRENTON          40 16 33.11N 074 49 20.48W BLDG               1 00015 00224 N 4 D N 2016AEA02393OE A 2016337 
34-025258 U US NJ TRENTON          40 16 34.31N 074 49 23.80W BLDG               1 00016 00229 N 4 D N 2014AEA07813OE A 2016337 
34-025589 U US NJ TRENTON          40 16 34.32N 074 49 18.26W BLDG               1 00045 00255 N 4 D N 2014AEA07796OE A 2017072 
34-062473 U US NJ TRENTON          40 16 35.35N 074 49 17.21W BLDG               1 00045 00256 N 4 D N 2014AEA07795OE A 2017264 
34-076560 O US NJ MANALAPAN        40 16 35.92N 074 20 38.95W TOWER              1 00126 00245 N 2 C N 2019AEA05148OE A 2021049 
34-020942 O US NJ TRENTON          40 16 36.60N 074 48 34.66W FENCE              1 00006 00193 U 1 B U                A 2011019 
34-020943 O US NJ TRENTON          40 16 36.60N 074 48 48.68W POLE               1 00033 00221 U 1 A U                A 2011019 
34-025257 U US NJ TRENTON          40 16 36.64N 074 49 18.77W BLDG               1 00016 00227 N 4 D N 2014AEA07797OE A 2016337 
34-066844 U US NJ TRENTON          40 16 36.93N 074 49 16.85W BLDG               1 00045 00257 N 4 D N 2014AEA07794OE A 2018122 
34-020944 O US NJ TRENTON          40 16 36.96N 074 48 50.54W POLE               1 00031 00219 U 1 A U                A 2011019 
34-000719 O US NJ PENNINGTON       40 16 37.06N 074 49 32.42W TOWER              1 00104 00348 N 1 A N 2003AEA02543OE C 2008219 
34-020964 O US NJ TRENTON          40 16 37.32N 074 49 31.40W TOWER              1 00126 00368 U 1 A U                A 2011019 
34-066843 U US NJ TRENTON          40 16 37.73N 074 49 18.41W BLDG               1 00045 00258 N 4 D N 2014AEA07793OE A 2018122 
34-066842 U US NJ TRENTON          40 16 38.06N 074 49 20.01W BLDG               1 00045 00258 N 4 D N 2014AEA07792OE A 2018122 
34-000721 O US NJ WEST TRENTON     40 16 40.00N 074 48 57.00W CTRL TWR           1 00086 00275 L 1 A N                C 2014152 
34-000643 O US NJ EATONTOWN        40 16 41.29N 074 04 48.61W TOWER              1 00524 00611 D 1 A N 2022AEA05252OE C 2023272 
34-077420 U US NJ EWING            40 16 43.44N 074 49 33.55W SIGN               1 00033 00233 N 4 D N 2021AEA01399OE A 2023296 
34-000357 O US NJ EATONTOWN        40 16 46.40N 074 05 24.51W TOWER              1 00208 00323 D 3 C N 2022AEA04476OE C 2023192 
34-000319 O US NJ HIGHTSTOWN       40 16 50.00N 074 29 32.00W T-L TWR            1 00203 00312 U 5 E U                C 2014152 
34-072419 U US NJ TRENTON          40 16 50.55N 074 47 58.70W BLDG               1 00028 00208 N 4 D N 2019AEA08211OE A 2019316 
34-000417 O US NJ FREEHOLD         40 16 52.15N 074 17 45.03W TOWER              1 00247 00370 R 1 A P 2021AEA13942OE C 2022077 
34-000464 O US NJ HIGHTSTOWN       40 16 53.00N 074 32 59.00W TOWER              1 00298 00377 R 5 E M 1983AEA00751OE C 2014152 
34-020045 O US NJ TRENTON          40 16 54.36N 074 48 18.23W NAVAID             1 00015 00194 R 1 A N                C 2012089 
34-020937 O US NJ TRENTON          40 16 54.48N 074 49 09.95W BLDG               1 00038 00249 U 1 A U                A 2011019 
34-020927 O US NJ TRENTON          40 16 56.86N 074 48 30.45W BLDG               1 00045 00244 U 1 A U                A 2011019 
34-072499 U US NJ EWING            40 16 57.21N 074 45 17.06W T-L TWR            1 00152 00261 N 4 D N 2019AEA11200OE A 2020009 
34-020922 O US NJ TRENTON          40 16 57.71N 074 48 19.93W BLDG               1 00014 00200 U 1 A U                A 2011019 
34-000168 O US NJ CLARKSVILLE      40 16 58.00N 074 41 10.00W TOWER              1 00989 01048 S 5 E M 1987AEA01016OE C 2014152 
34-006077 U US NJ PRINCETON        40 17 00.00N 074 48 59.00W T-L TWR            1 00034 00226 U 4 D U 0068_NY00529OE C 2014124 
34-000718 O US NJ WEST TRENTON     40 17 01.00N 074 48 29.00W BLDG               1 00058 00267 R 1 A N                C 2014152 
34-072508 U US NJ EWING            40 17 01.48N 074 45 08.38W T-L TWR            1 00164 00278 N 4 D N 2019AEA11199OE A 2020009 
34-020925 O US NJ TRENTON          40 17 01.73N 074 48 57.04W BLDG               1 00019 00222 U 1 A U                A 2011019 
34-072493 U US NJ EWING            40 17 06.60N 074 44 57.99W T-L TWR            1 00164 00281 N 4 D N 2019AEA11198OE A 2020009 
34-020921 O US NJ TRENTON          40 17 08.40N 074 48 13.29W POLE               1 00054 00250 U 1 A U                A 2011019 
34-020900 O US NJ TRENTON          40 17 08.42N 074 48 10.53W POLE               1 00041 00238 U 1 A U                A 2011019 
34-000677 O US NJ TRENTON          40 17 09.00N 074 40 37.00W TOWER              1 00270 00344 M 5 D N 1989AEA00741OE C 2014152 
34-025355 U US NJ LAWRENCEVILLE    40 17 09.70N 074 43 24.90W T-L TWR            1 00183 00278 N 4 D N 2010AEA03947OE A 2017037 
34-072505 U US NJ EWING            40 17 11.94N 074 44 47.13W T-L TWR            1 00162 00271 N 4 D N 2019AEA11197OE A 2020009 
34-076869 U US NJ EWING            40 17 13.50N 074 48 24.50W BLDG               1 00038 00217 N 4 D N 2021AEA00226OE A 2021243 
34-001070 O US NJ LAWRENCEVILLE    40 17 15.68N 074 45 45.84W TOWER              1 00130 00261 N 1 A N 2010AEA03227OE C 2012081 
34-077687 U US NJ EWING            40 17 17.02N 074 48 08.47W BLDG               1 00044 00234 N 4 D N 2021AEA06347OE A 2022357 
34-072494 U US NJ EWING            40 17 17.10N 074 44 36.66W T-L TWR            1 00138 00255 N 4 D N 2019AEA11196OE A 2020009 
34-000044 O US NJ HIGHTSTOWN       40 17 22.00N 074 33 37.00W TOWER              1 00210 00305 R 5 D M 1974AEA00665OE C 2014152 
34-000876 O US NJ TRENTON          40 17 24.53N 074 47 36.80W TOWER              1 00141 00321 D 1 A N 2007AEA04912OE C 2015344 
34-001068 O US NJ TRENTON          40 17 25.08N 074 47 33.08W TOWER              1 00133 00323 D 1 A N 2010AEA02810OE C 2014197 
34-072507 U US NJ EWING            40 17 25.10N 074 44 46.04W T-L TWR            1 00127 00257 N 4 D N 2019AEA11195OE A 2020009 
